ISO3,event date,Renewable_gen_GW,Demand_GW,share of res in demand
AUS,06-10-2018,2.555882606,19.50468646,0.13103941
AUS,17-02-2021,6.269036367,26.09322663,0.240255314
AUS,09-08-2019,6.352674827,23.16670542,0.274215721
ARG,10-01-2022,5.791550379,21.32166667,0.27162747
AUS,31-12-2019,3.417610938,20.87431313,0.163723276
AUT,10-04-2019,6.12065625,7.311677083,0.837107025
AUT,05-05-2021,6.523052083,7.348635417,0.887654879
AUT,09-01-2022,2.99725,6.821645833,0.439373441
AUT,11-10-2021,4.425427083,7.504364583,0.589713764
AUT,29-11-2017,5.76140625,8.867864583,0.649694884
ARG,19-06-2021,6.041410227,18.79435417,0.321448142
AUT,18-02-2021,4.241479167,8.017520833,0.529026273
AUS,20-07-2017,3.919756648,23.69581375,0.165419795
AUT,27-02-2021,6.0291875,6.673302083,0.903478881
AUS,02-03-2019,4.048629772,22.78308063,0.177703351
AUT,24-10-2021,2.007239583,6.104010417,0.328839475
AUS,01-06-2021,5.483887659,27.33429319,0.200622991
AUT,23-12-2016,2.509,7.968833333,0.314851609
AUS,16-02-2021,5.415534074,26.22609692,0.206494092
AUS,18-11-2017,2.059078406,19.44141604,0.105911956
AUS,30-09-2021,5.498504148,23.96857894,0.229404679
AUS,28-10-2018,2.606528793,18.68683292,0.139484781
AUT,22-01-2021,4.5223125,8.002020833,0.565146304
AUT,25-12-2016,2.745854167,6.402802083,0.428851951
AUT,06-11-2020,5.451385417,7.4278125,0.733915324
ARG,13-12-2020,5.812,14.19004167,0.409583012
AUT,09-04-2015,3.764197917,7.4849375,0.502903053
AUT,17-11-2016,4.282520833,8.308197917,0.515457248
AUT,29-09-2020,7.732197917,7.422989583,1.041655499
AUT,19-02-2019,3.883354167,8.167239583,0.475479399
AUT,13-02-2018,5.3695625,8.612958333,0.623428361
ARG,29-01-2021,7.843,17.77951042,0.441125757
AUT,26-12-2021,1.870177083,6.413302083,0.291609074
AUT,08-09-2020,6.472135417,6.998625,0.924772426
ARG,27-06-2020,7.14,16.77291667,0.42568625
AUT,12-12-2017,5.5183125,8.647552083,0.638135792
AUS,09-07-2020,4.601397128,27.94299667,0.164670854
ARG,22-01-2022,4.749542172,18.65541667,0.254593197
AUS,24-05-2020,4.827883373,24.43675333,0.197566481
AUT,09-02-2020,3.852052083,6.726416667,0.572675211
ARG,30-06-2020,7.662,18.11814583,0.422890955
AUS,07-03-2020,4.142540819,23.3831925,0.177158907
AUT,07-11-2020,5.574729167,6.479739583,0.860332286
AUS,23-05-2015,2.046140607,20.841955,0.098174121
AUT,18-09-2017,6.127645833,7.294229167,0.840067633
AUS,13-11-2020,4.082163582,23.34925208,0.174830593
AUS,11-09-2021,6.279087525,21.45405698,0.292675997
AUT,30-09-2015,3.255385417,6.974416667,0.46676096
AUT,26-08-2017,5.8856875,6.008322917,0.979589077
AUS,13-08-2018,5.084515624,22.4771225,0.226208476
AUT,29-03-2016,4.392604167,7.46575,0.588367434
AUT,03-06-2019,7.31834375,6.958864583,1.051657733
AUT,05-04-2017,5.630395833,7.519916667,0.748731147
AUT,05-05-2017,6.511385417,7.19725,0.904704633
AUS,03-01-2022,5.755450858,22.87871392,0.251563566
AUT,15-08-2018,4.32725,5.682177083,0.761547896
AUS,28-08-2019,4.729990382,22.59804042,0.209309759
AUS,01-01-2017,2.233132543,19.95008958,0.111935966
AUT,18-03-2015,2.64096875,7.812479167,0.338044901
AUT,28-09-2020,6.995239583,7.4403125,0.940180884
AUT,28-01-2019,3.8573125,8.824229167,0.437127417
ARG,01-06-2021,6.87,16.55493736,0.414981939
AUT,31-07-2021,4.54975,6.012802083,0.756677159
AUS,23-04-2019,2.57997628,20.83827292,0.123809506
AUS,07-06-2016,4.08952275,23.110845,0.176952541
AUS,06-03-2015,1.982221242,21.61217417,0.091717808
AUT,14-09-2019,4.675125,5.917864583,0.790002024
AUS,22-11-2021,5.558085622,22.98137079,0.241851788
AUT,13-12-2016,4.476739583,8.71628125,0.513606601
AUT,28-04-2015,5.485791667,7.161708333,0.76598926
AUS,11-07-2016,5.245968897,22.82176313,0.229866942
AUT,10-10-2021,2.700604167,6.129791667,0.440570302
AUS,12-02-2019,4.395173178,23.15966208,0.189777086
AUS,03-01-2017,2.320582308,20.26268583,0.114524912
AUS,09-11-2016,3.608681892,21.95359229,0.16437774
AUS,23-12-2020,4.111758978,25.16554419,0.163388439
AUS,14-09-2019,3.900855295,18.79360604,0.207562896
AUT,27-07-2015,2.907697917,6.63725,0.43808775
AUT,19-02-2021,4.2635625,7.95090625,0.536236042
AUT,27-10-2019,2.073822917,5.705072917,0.363505068
AUS,19-04-2020,4.544621578,21.9642675,0.206909772
AUT,22-01-2015,4.417375,6.9024375,0.639973198
AUT,17-04-2019,5.220114583,7.141385417,0.730966651
AUT,13-05-2021,8.28659375,6.001,1.380868814
ARG,21-08-2021,5.55514,15.69727083,0.353892091
ARG,10-12-2020,9.35,19.56427083,0.47791201
AUS,25-07-2018,3.962331522,23.10202854,0.171514441
AUS,28-03-2018,2.688523886,21.8068425,0.123288087
AUT,13-04-2019,5.82371875,6.235260417,0.933997678
AUS,17-05-2015,2.64141981,20.06334979,0.131653978
AUS,08-02-2020,4.300708201,24.46339688,0.175801759
AUT,17-12-2014,1.11353125,14.3968913,0.077345256
AUS,30-01-2019,4.572412124,25.81267708,0.177138238
AUS,03-02-2018,2.334435327,19.74283563,0.11824215
AUS,21-04-2019,2.635222218,18.32137271,0.14383323
AUS,09-06-2015,3.28155198,22.49057604,0.145907867
AUT,04-05-2020,5.572114583,6.439885417,0.865250579
AUS,13-02-2021,4.306962588,23.67454231,0.181923795
AUT,30-03-2021,4.332697917,7.14984375,0.605984979
AUT,24-01-2016,2.180739583,7.094583333,0.307380924
AUS,14-06-2019,3.977677961,22.3012125,0.178361511
AUT,06-12-2019,3.772875,8.6728125,0.435023241
AUT,16-09-2018,2.422791667,5.66121875,0.427962913
AUT,27-02-2017,4.03784375,8.071520833,0.500258109
AUT,14-06-2020,6.398385417,5.1715625,1.237224807
ARG,09-05-2020,4.778,13.2945,0.359396743
ARG,15-10-2021,7.268336364,14.91604167,0.48728319
AUT,04-12-2020,5.15328125,8.32359375,0.619117343
AUT,31-01-2020,4.3394375,8.112510417,0.534906863
AUT,29-10-2018,6.14721875,7.62675,0.806007638
AUS,06-09-2017,4.328176904,22.20908563,0.194883165
AUS,26-08-2016,3.087895125,23.65850208,0.130519469
AUS,23-11-2019,3.589725983,19.2110025,0.186857817
AUT,21-02-2018,5.348729167,8.825822917,0.606031779
AUS,10-11-2016,3.734802556,22.05712167,0.169324113
ARG,24-03-2021,6.184,14.70859028,0.420434582
AUT,16-11-2020,4.71309375,7.892989583,0.59712403
AUT,04-01-2017,3.77134375,8.377416667,0.450179799
AUS,27-05-2019,6.184148023,22.3810075,0.276312316
AUS,25-02-2015,1.942679673,22.22203188,0.087421334
AUS,07-01-2019,2.671963284,21.43144,0.12467493
AUS,20-01-2018,2.705093112,22.34672875,0.121050966
AUS,08-12-2019,4.578301273,19.86027563,0.230525566
ARG,11-12-2020,6.962,18.11697917,0.3842804
AUT,09-12-2021,4.051072917,8.064604167,0.502327558
AUS,01-10-2019,4.440581171,20.49779,0.21663707
AUS,12-11-2018,3.554113492,20.69994833,0.171696733
AUT,21-01-2017,1.789708333,8.179760417,0.218797158
AUS,08-01-2016,2.596617851,20.87493458,0.124389269
AUT,27-03-2015,4.54278125,6.903333333,0.658056193
AUT,07-07-2017,5.339333333,7.146697917,0.747104942
AUT,20-05-2021,7.593520833,7.069677083,1.074097267
AUS,09-03-2021,4.986015679,25.9489129,0.192147382
AUS,04-03-2016,2.455307496,24.34139333,0.100869636
AUS,02-06-2019,4.588643795,21.26183667,0.215815965
ARG,10-08-2021,6.777675,19.57,0.346329842
AUT,18-05-2021,8.490864583,7.11453125,1.193453832
AUT,15-10-2015,4.14334375,7.386979167,0.560898258
AUS,27-02-2018,3.428133491,22.31534354,0.153622259
AUT,27-01-2015,3.585510417,7.330604167,0.489115267
AUT,27-08-2019,4.59175,7.2525,0.633126508
AUT,06-07-2017,5.3841875,7.225760417,0.745137839
ARG,27-12-2021,5.299383889,20.484125,0.258706871
AUT,10-05-2016,6.805947917,7.064479167,0.963404061
ARG,30-01-2022,5.095268519,15.65270833,0.32551993
ARG,11-04-2020,5.602,11.64845833,0.48092201
AUS,06-09-2018,4.590313341,21.77062875,0.21084891
AUS,13-11-2016,4.561841032,19.48219042,0.234154422
AUT,20-10-2020,6.594989583,7.809052083,0.844531387
AUS,16-02-2017,2.578483074,23.80012625,0.10833905
AUT,10-05-2019,7.458479167,7.155302083,1.042370969
AUS,26-07-2019,3.377661839,23.21477438,0.145496217
AUS,19-11-2016,2.625763582,19.76339813,0.132859924
AUS,15-06-2019,3.173865194,21.38573813,0.148410365
AUS,27-06-2020,3.598644658,25.92572438,0.138805944
AUT,18-12-2014,0.616885417,11.04793478,0.05583717
AUS,29-01-2021,4.791305375,26.25014329,0.182524923
AUT,12-12-2016,6.036291667,8.511583333,0.709185522
AUT,05-08-2021,7.730572917,7.042197917,1.097750022
AUT,07-11-2021,2.48084375,6.15778125,0.402879487
AUT,07-06-2021,7.775541667,7.05725,1.101780675
AUT,21-06-2021,6.89596875,7.43459375,0.927551522
ARG,05-02-2020,7.757,20.66285417,0.375407963
AUT,12-03-2018,6.16634375,7.972864583,0.773416341
AUT,06-10-2020,5.313197917,7.3124375,0.726597378
ARG,06-06-2021,6.366,15.0546966,0.422858073
AUS,27-08-2016,3.638977864,21.11755708,0.17232002
AUT,16-06-2017,4.308333333,6.570802083,0.655678451
AUS,27-08-2018,4.351461668,22.98240396,0.189338838
AUT,02-11-2015,3.349947917,7.230114583,0.463332618
AUS,11-12-2020,5.606435585,24.84782438,0.225630844
ARG,06-05-2021,5.535,16.25424146,0.340526503
AUS,29-01-2017,2.173430343,22.38690354,0.097084902
AUS,07-05-2020,5.545220023,24.27008,0.228479676
AUT,21-02-2020,5.77521875,8.115572917,0.711621818
AUT,09-06-2019,6.382270833,5.195729167,1.228368652
AUS,25-02-2016,3.44494902,25.20971167,0.136651663
AUT,02-02-2020,4.331364583,6.460458333,0.670442306
AUS,10-03-2021,4.706357607,26.34800269,0.178622936
AUT,14-12-2015,2.764260417,8.334552083,0.331662744
AUS,16-12-2021,5.099734374,24.05656206,0.211989326
AUT,06-03-2021,3.3388125,6.774135417,0.492876551
AUT,15-03-2019,6.76615625,8.1806875,0.827088952
AUS,24-06-2017,2.432410303,21.72728875,0.111951856
AUS,12-05-2015,4.092675114,21.79414146,0.187787857
AUS,24-01-2022,4.813060543,27.29257097,0.176350573
AUT,15-06-2021,7.407875,7.044197917,1.051627891
AUS,16-08-2015,3.472048094,20.41092563,0.170107332
AUT,22-12-2017,5.1590625,7.965802083,0.647651353
AUT,03-08-2017,5.3634375,6.97171875,0.769313521
AUS,29-11-2015,2.035338942,20.30154708,0.100255361
AUT,12-12-2019,4.337666667,9.385135417,0.462184771
AUT,01-03-2018,3.879208333,9.432385417,0.411264825
AUS,11-10-2019,3.616056741,20.36458979,0.177565901
AUS,25-02-2018,3.021273521,20.08279,0.150440926
AUS,27-03-2019,2.686253363,21.59142729,0.124412959
AUT,15-01-2020,4.154989583,8.870927083,0.468382791
AUT,31-03-2017,4.86278125,7.096739583,0.685213427
AUT,07-01-2017,3.254197917,7.87671875,0.413141312
ARG,11-05-2021,6.621,16.66917622,0.397200192
AUS,08-12-2020,4.457403003,25.19696521,0.176902376
AUS,01-12-2019,5.388967471,19.22886208,0.280254102
AUS,24-07-2020,4.303138725,27.50991729,0.156421362
AUS,11-04-2020,5.006098498,22.25088625,0.224984229
AUS,12-05-2016,3.755453212,21.129385,0.17773604
AUT,27-10-2021,3.636385417,7.521552083,0.483462107
AUS,25-03-2021,5.276475401,23.91156823,0.220666221
AUS,02-08-2015,4.759794401,20.14499833,0.236276733
AUS,01-03-2020,4.879101627,23.96524938,0.203590689
AUS,01-05-2017,2.999578239,20.2718625,0.14796757
AUT,23-03-2020,6.646604167,7.113083333,0.934419556
AUT,22-02-2020,3.675635417,6.89715625,0.532920422
AUT,17-01-2019,4.504114583,8.68615625,0.518539438
AUT,24-01-2017,4.403916667,9.314895833,0.47278217
AUT,22-08-2017,6.541729167,6.822479167,0.95884927
AUS,06-06-2021,5.993458821,24.83591296,0.241322267
AUS,18-03-2016,3.228276329,21.82181771,0.147938012
AUT,23-02-2018,4.30546875,8.759197917,0.491536873
AUS,21-12-2017,1.83254392,22.31165667,0.082133924
AUT,31-08-2018,4.682104167,7.15775,0.654130721
AUS,15-10-2021,6.85767591,23.59959388,0.290584488
AUS,18-01-2019,3.803121291,25.71448542,0.147898013
ARG,03-07-2020,7.256,18.523125,0.391726558
AUT,29-08-2019,4.395822917,7.40190625,0.59387714
AUS,21-02-2021,4.660963043,24.43218294,0.190771453
AUS,08-12-2018,3.299443879,20.88610896,0.157973124
AUS,24-08-2018,4.123915895,22.49840792,0.183298121
AUS,26-09-2019,3.987771613,20.52587667,0.194280209
AUS,05-07-2019,4.807440906,22.93411167,0.209619669
AUS,29-02-2020,3.165643292,24.06200458,0.13156191
AUS,11-02-2018,2.152888886,20.81660563,0.103421707
AUS,06-11-2018,4.19222735,22.01290979,0.190444034
AUT,02-11-2018,4.640916667,6.9245,0.670216863
AUT,05-02-2018,5.22546875,8.57496875,0.609386332
AUT,28-01-2021,3.369510417,8.49784375,0.396513576
AUT,18-03-2017,4.962552083,6.834697917,0.726082139
AUS,27-06-2016,4.253932529,25.45986417,0.167083866
AUS,01-12-2016,2.972280141,22.0835475,0.134592512
AUT,25-10-2018,4.902833333,7.64734375,0.641115856
ARG,14-03-2021,5.09,14.73713889,0.345385901
AUS,09-05-2020,5.23750975,22.59450354,0.231804595
AUS,30-11-2019,4.30577275,19.70227854,0.218541868
AUT,06-05-2015,1.251020833,6.882354167,0.181772225
AUT,13-06-2015,0.5206875,5.662489583,0.091953812
AUS,27-02-2020,4.221451171,26.01864813,0.162247137
ARG,11-02-2021,8.105,15.74740625,0.514687935
AUT,26-05-2019,5.018958333,5.46834375,0.917820562
AUT,04-10-2018,4.236458333,7.436,0.569722745
AUS,07-12-2018,4.474041659,23.46010333,0.190708523
AUS,21-10-2020,4.321160563,23.00806271,0.187810709
AUS,14-11-2016,3.49114979,21.03884521,0.16593828
AUT,08-08-2021,5.751114583,6.21334375,0.925607018
AUS,26-09-2020,4.993906252,22.30806521,0.223861021
AUT,14-07-2015,4.070916667,7.105854167,0.572896174
AUT,04-03-2019,5.896604167,7.94559375,0.742122534
AUT,03-08-2016,5.742645833,6.508364583,0.882348516
ARG,25-02-2021,7.782,18.15852778,0.428558972
AUT,22-04-2015,4.01921875,7.038458333,0.571036804
AUS,28-11-2017,2.83160414,22.68225521,0.124837857
AUS,20-04-2020,4.184048185,23.41355667,0.178701948
AUS,22-07-2020,4.262154934,28.1793275,0.151251123
AUS,18-01-2016,3.023680875,23.49372958,0.128701612
AUS,25-02-2021,4.398519405,25.52611604,0.17231448
AUT,07-02-2017,3.77325,8.54396875,0.441627318
AUT,10-07-2017,5.304864583,7.227875,0.733945258
AUS,10-09-2016,2.828473154,19.83387854,0.142608172
ARG,22-08-2021,5.985342593,14.37922917,0.416249197
AUT,20-12-2020,3.011385417,6.477740451,0.464882074
AUT,26-09-2015,3.704895833,5.743875,0.645016793
AUT,01-04-2017,5.828541667,6.12971875,0.950866084
ARG,24-07-2020,8.756,18.550625,0.47200566
AUT,24-03-2016,4.693510417,7.98625,0.58769891
AUS,18-05-2017,2.844891615,22.04195708,0.129067106
AUT,29-12-2016,4.122541667,7.585010417,0.543511668
AUT,05-03-2019,7.095135417,7.978916667,0.889235433
AUS,24-01-2019,5.040101784,26.32061438,0.191488759
AUT,07-02-2019,5.26321875,8.9071875,0.590895695
ARG,29-12-2020,7.774,19.79172917,0.392790339
ARG,14-01-2022,6.428506667,23.890125,0.269086355
AUS,19-01-2020,4.215181544,23.83986479,0.176812309
AUS,16-11-2021,4.976130572,23.50214303,0.211730929
AUS,05-12-2018,3.750208124,21.31735354,0.175922781
AUS,12-06-2017,2.130008375,21.50685917,0.099038561
AUT,20-12-2021,5.110114583,8.359916667,0.611263818
AUT,18-05-2015,1.211104167,6.398791667,0.189270761
AUT,29-06-2021,6.6555625,7.417104167,0.897326281
AUT,12-08-2016,7.415552083,6.56228125,1.130026556
AUT,17-08-2017,6.373010417,6.941864583,0.918054557
AUT,07-12-2019,3.272104167,7.540447917,0.433940291
AUS,05-05-2019,3.041017095,19.20588708,0.158337758
AUT,29-06-2018,7.777010417,7.172197917,1.084327358
AUT,08-06-2018,6.71653125,7.22934375,0.929065138
AUS,04-07-2020,5.003147267,25.33565625,0.197474548
AUS,26-10-2018,2.830395181,20.56842458,0.137608749
AUT,05-02-2015,3.535083333,7.736791667,0.456918512
AUS,27-09-2017,4.149533037,21.16701292,0.196037724
AUS,29-05-2017,3.55241241,22.65392104,0.156812254
AUS,22-08-2016,3.004714936,23.77290354,0.126392425
AUT,25-10-2021,5.226145833,7.171395833,0.728748762
AUS,28-02-2015,2.424818677,21.2341975,0.114194034
ARG,21-06-2020,6.469,13.83510417,0.467578699
ARG,07-11-2020,6.249,14.43383333,0.432941122
AUS,14-11-2015,2.156133165,19.50065688,0.110567207
AUT,31-12-2017,4.164395833,6.47203125,0.643444951
AUT,01-04-2021,5.2261875,7.038166667,0.742549551
ARG,17-01-2020,6.83,15.479625,0.441225159
AUT,01-02-2018,5.7061875,8.511291667,0.670425562
ARG,03-03-2021,6.3,19.14647917,0.329042219
AUT,15-02-2019,4.4321875,8.214166667,0.539578472
AUS,05-01-2020,4.16677373,23.366395,0.178323346
AUT,13-09-2015,3.223239583,5.4245625,0.594193464
AUT,14-12-2016,4.430666667,8.576541667,0.516602943
AUT,17-09-2020,5.662291667,7.255979167,0.780362173
AUT,13-12-2015,2.587385417,6.742260417,0.383756375
AUS,01-05-2020,6.689766335,24.90689208,0.268590971
AUT,24-07-2019,5.281197917,7.134114583,0.740273773
AUS,12-07-2018,4.031890883,24.44494188,0.164937634
AUS,02-05-2019,4.327426058,21.25088354,0.203635112
AUS,20-06-2015,2.448752688,22.40391646,0.109300206
AUS,01-08-2021,5.247540166,24.32861252,0.215694182
AUS,08-04-2021,4.829901854,24.71256296,0.195443179
AUS,24-09-2017,4.285120863,18.19938417,0.235454168
AUT,17-04-2020,5.648135417,6.093125,0.926968578
AUS,04-07-2018,5.29162245,22.76362979,0.23245952
ARG,08-07-2021,5.4020625,16.94727083,0.318757076
AUT,28-01-2018,3.592,6.956479167,0.51635316
AUT,22-09-2016,5.175364583,7.1951875,0.719281406
AUT,08-08-2015,3.630458333,5.140041667,0.706309125
AUS,15-02-2022,6.267405572,21.75490441,0.288091616
AUT,26-06-2020,7.57353125,6.593375,1.148657744
AUT,29-08-2018,4.856927083,7.23934375,0.670907095
AUS,18-03-2021,5.451710309,25.60256369,0.21293611
AUS,11-07-2019,6.627796876,22.84695667,0.290095393
AUS,08-03-2018,3.257570383,22.09119542,0.147460123
AUT,16-09-2021,4.656270833,7.374864583,0.63137035
AUS,20-02-2021,4.081641768,24.62729292,0.165736518
AUT,07-12-2018,3.695895833,8.212427083,0.450036974
AUS,25-06-2018,4.06124377,24.65334917,0.164733957
AUT,08-12-2018,3.850583333,7.127197917,0.540266088
ARG,12-02-2021,8.02,16.25448611,0.493402249
AUT,21-05-2021,5.73159375,6.914770833,0.828891353
AUS,27-10-2017,2.926502466,20.43559333,0.143206141
AUT,12-05-2018,5.92728125,5.755645833,1.029820358
AUT,09-03-2021,3.957270833,8.043291667,0.491996436
AUS,09-10-2020,5.179699509,22.83348188,0.226846678
AUS,01-04-2021,4.090904452,24.8377429,0.164705161
AUT,21-11-2018,3.795072917,8.567625,0.442955068
AUT,19-05-2016,6.269020833,7.165072917,0.874941666
AUT,23-09-2020,5.07275,7.314875,0.693484168
AUS,05-08-2019,5.098719526,22.25000542,0.229155878
AUS,29-11-2021,4.473334623,23.46421836,0.190644945
AUS,07-04-2021,3.935791514,25.2616645,0.155800957
AUS,26-05-2017,2.599397869,21.84088146,0.119015246
AUS,13-06-2015,2.362694895,21.38200333,0.11049923
AUT,10-08-2021,7.848270833,6.86690625,1.142912186
AUT,12-05-2019,6.407333333,5.934291667,1.079713249
AUT,09-07-2017,4.048833333,5.641,0.71775099
AUT,06-04-2016,5.584958333,7.300020833,0.765060602
ARG,29-08-2020,6.878,14.48754167,0.474752733
AUT,30-03-2018,3.729135417,7.68915625,0.484986297
AUT,23-11-2017,3.77525,8.4195625,0.448390282
AUS,31-08-2016,2.978441633,22.22298958,0.134025245
AUS,10-02-2018,2.751636739,22.38612896,0.122917041
AUS,29-07-2020,3.987338413,26.52771958,0.150308375
AUS,13-07-2015,4.544180225,24.04604167,0.188978306
AUS,25-05-2019,4.493264668,19.58214313,0.229457248
AUT,05-03-2020,6.028604167,8.142697917,0.740369375
AUS,01-03-2017,2.115792696,24.00165146,0.088151963
AUS,17-04-2019,3.995922341,21.02908667,0.190018825
AUT,25-01-2016,2.889114583,8.4443125,0.342137336
AUS,15-02-2015,2.135750483,21.08979979,0.101269358
ARG,23-12-2021,3.7102375,19.8180625,0.187214946
AUT,05-02-2021,5.118427083,7.673083333,0.667062622
AUS,28-11-2016,3.233478807,22.13889521,0.146054208
AUS,23-03-2017,2.132641923,21.89080438,0.097421816
AUT,23-04-2016,4.420583333,6.051822917,0.730454839
AUS,20-12-2021,5.649148828,24.90863481,0.226794799
AUT,18-12-2015,2.378239583,8.130395833,0.292512152
ARG,10-07-2021,6.260826515,14.45508333,0.433122824
AUS,06-05-2017,3.166198654,19.54653438,0.16198261
AUT,24-07-2020,6.0625625,6.700208333,0.904831939
AUT,12-05-2016,6.55215625,7.354270833,0.89093214
AUS,08-02-2018,3.438258622,24.52165042,0.140213182
AUS,18-02-2020,5.107848369,28.03749333,0.182179209
AUS,09-11-2015,2.137850146,21.68992563,0.098564199
ARG,18-11-2020,5.903,15.23229167,0.38753197
AUS,04-12-2020,4.637232352,25.69416271,0.180478049
AUT,05-06-2015,1.167666667,6.078833333,0.192087297
AUS,07-04-2020,4.092452771,24.790935,0.165078597
AUS,21-01-2017,1.524185303,20.6979375,0.073639478
AUS,24-04-2019,2.454894213,20.70458667,0.118567651
AUT,16-12-2016,4.621479167,8.694677083,0.531529707
AUS,18-11-2021,5.876177927,23.423614,0.250865555
AUT,02-02-2015,3.554875,8.496208333,0.418407231
ARG,23-06-2020,7.521,16.6265,0.452350164
AUT,16-04-2020,5.32803125,6.353354167,0.838617069
AUT,04-04-2019,8.016333333,7.330677083,1.093532458
AUT,24-10-2019,4.729291667,7.425854167,0.636868374
AUS,22-04-2021,5.650994254,25.35701329,0.22285725
ARG,12-03-2021,5.962,17.71125,0.336622203
AUS,14-06-2021,4.63541384,26.35043875,0.175914105
AUT,14-04-2017,3.655697917,7.043708333,0.519001887
AUT,14-11-2020,4.056552083,6.665104167,0.608625459
AUT,24-08-2015,4.168354167,6.778,0.61498291
AUT,08-05-2015,0.8723125,6.684583333,0.130496167
AUT,12-12-2015,2.50328125,7.381510417,0.339128594
AUT,18-08-2018,3.126104167,5.967072917,0.523892403
AUS,23-08-2021,6.095040133,24.57595535,0.248008268
AUT,30-07-2017,5.182166667,5.319166667,0.974244086
AUS,20-10-2020,4.051072063,23.15057313,0.174987982
AUS,15-10-2017,2.95629318,18.37887417,0.16085279
AUS,26-03-2015,3.406063251,22.13767104,0.153858247
AUS,14-12-2015,2.037003707,22.96600563,0.088696473
AUT,10-03-2021,3.75603125,8.160010417,0.46029736
AUT,03-04-2021,5.701864583,6.129729167,0.930198452
AUT,08-02-2017,3.7909375,8.734385417,0.434024527
AUT,24-02-2019,4.014458333,6.9375625,0.578655448
AUS,15-01-2020,4.58088778,27.87508625,0.164336273
AUT,09-12-2018,3.587104167,6.857833333,0.523066688
AUT,11-08-2021,8.04521875,6.8315625,1.17765427
ARG,08-02-2021,7.812,16.38522917,0.476770872
AUT,16-08-2016,6.29309375,6.714072917,0.937298988
AUT,03-02-2015,3.7321875,8.385052083,0.445100098
ARG,31-01-2022,5.374197475,17.4485,0.308003409
AUS,06-10-2021,5.898267431,22.50781991,0.262054142
AUT,16-08-2021,5.771822917,7.224729167,0.798898171
AUT,04-10-2017,4.991802083,7.402958333,0.674298282
AUT,19-08-2016,6.74203125,6.79065625,0.992839425
AUS,21-09-2021,5.816622128,24.29985773,0.239368567
AUS,31-03-2018,2.497942287,19.3752225,0.128924573
AUS,24-09-2016,2.646075976,19.35575646,0.136707443
AUS,24-03-2018,3.61928987,20.38702771,0.17752906
AUS,30-03-2021,4.487461517,24.79642206,0.180972138
AUS,18-06-2017,2.18512106,21.169665,0.103219444
AUT,11-05-2018,7.225875,6.437333333,1.122495081
AUT,25-07-2015,2.173614583,5.699885417,0.381343558
AUT,02-06-2017,5.7775,6.945,0.831893449
AUT,05-05-2018,7.153197917,5.925083333,1.207273808
AUT,12-06-2016,5.749760417,5.416177083,1.061590182
AUT,16-03-2018,5.807458333,8.0536875,0.721093081
AUT,07-06-2015,-0.060177083,5.180729167,-0.011615562
AUT,22-07-2017,4.990125,5.923708333,0.842398835
AUT,01-07-2020,7.660552083,7.053885417,1.08600461
ARG,26-01-2020,7.634,17.35402083,0.439898054
AUS,07-03-2019,2.673496925,21.85198708,0.122345712
AUT,27-01-2017,3.553239583,9.02453125,0.393731207
AUT,28-06-2015,0.331739583,4.924177083,0.067369548
AUS,01-05-2015,2.691723004,21.97969188,0.122464092
AUT,07-01-2022,3.84771875,7.437229167,0.517359176
ARG,24-04-2021,4.516,13.64112375,0.331057769
AUT,26-10-2016,4.951479167,6.287864583,0.787465936
AUS,22-03-2015,2.636055643,19.51726521,0.135062757
AUT,27-04-2017,6.01403125,7.690989583,0.781958054
AUT,17-01-2021,2.961479167,7.237145833,0.409205402
AUT,16-01-2018,5.693291667,8.776177083,0.648721147
AUT,09-04-2016,6.024927083,6.384989583,0.943607974
ARG,31-07-2021,6.566641667,17.6229375,0.372619018
AUT,07-03-2017,5.009385417,8.17153125,0.613028974
AUT,16-08-2015,3.04278125,5.6644375,0.537172711
AUT,28-11-2021,1.271625,6.768541667,0.187872818
ARG,30-06-2021,7.787670833,21.37091667,0.364405091
AUT,28-04-2021,5.170270833,7.138833333,0.724245909
ARG,04-05-2021,3.927,15.20001535,0.258355002
AUT,29-02-2016,5.019135417,8.1560625,0.615387071
AUS,06-11-2019,5.680226626,19.26526208,0.294842946
AUT,07-10-2017,4.546833333,6.322739583,0.719123929
AUS,23-08-2018,4.295532963,22.95180833,0.187154446
AUS,26-09-2015,1.88071479,19.88453854,0.094581767
AUT,30-11-2015,4.407322917,8.25765625,0.533725646
AUT,21-02-2019,4.5604375,8.239677083,0.553472843
AUT,15-03-2021,4.950958333,7.9400625,0.623541481
ARG,02-06-2020,8.798,16.86,0.521826809
AUT,18-11-2015,3.13575,7.585395833,0.413393061
ARG,14-09-2021,6.965108636,15.85422917,0.439321809
ARG,02-02-2021,6.758,14.73169444,0.458738811
AUT,11-06-2017,3.807604167,5.341135417,0.712882912
AUT,08-12-2021,3.392739583,7.105083333,0.477508767
AUT,26-11-2020,4.520760417,8.463885417,0.534123537
AUT,26-01-2018,6.573833333,8.458739583,0.777164644
AUT,04-04-2018,6.285145833,7.530635417,0.834610293
ARG,28-07-2020,7.183,18.7581875,0.382926122
ARG,11-09-2021,7.210458333,14.98525,0.481170373
AUS,15-01-2019,4.300014243,26.42646875,0.162716187
AUT,24-01-2019,6.03403125,9.2145,0.654840876
AUT,17-09-2021,5.371322917,7.016760417,0.765498976
ARG,10-03-2020,5.845,18.31135417,0.31920086
