year,country_ISO3,number_of_companies,sector
2011.0,VNM,2,energy_and_non_green
2011.0,ZAF,1,energy_and_non_green
2011.0,ZAF,3,energy_and_green
2011.0,ZMB,1,energy_and_non_green
2012.0,ARE,5,energy_and_non_green
2012.0,ARE,4,energy_and_green
2012.0,ARG,2,energy_and_green
2012.0,AUS,21,energy_and_non_green
2012.0,AUS,12,energy_and_green
2012.0,AUT,2,energy_and_non_green
2012.0,AUT,3,energy_and_green
2012.0,BEL,6,energy_and_non_green
2012.0,BEL,5,energy_and_green
2012.0,BGD,1,energy_and_green
2012.0,BGR,1,energy_and_non_green
2012.0,BRA,6,energy_and_non_green
2012.0,BRA,7,energy_and_green
2012.0,CAN,63,energy_and_non_green
2012.0,CAN,43,energy_and_green
2012.0,CHE,12,energy_and_non_green
2012.0,CHE,14,energy_and_green
2012.0,CHL,1,energy_and_non_green
2012.0,CHL,1,energy_and_green
2012.0,CHN,26,energy_and_non_green
2012.0,CHN,6,energy_and_green
2012.0,COL,2,energy_and_non_green
2012.0,COL,2,energy_and_green
2012.0,CRI,1,energy_and_green
2012.0,CYP,2,energy_and_non_green
2012.0,CZE,2,energy_and_non_green
2012.0,CZE,1,energy_and_green
2012.0,DEU,33,energy_and_non_green
2012.0,DEU,24,energy_and_green
2012.0,DNK,7,energy_and_non_green
2012.0,DNK,7,energy_and_green
2012.0,ECU,1,energy_and_green
2012.0,ESP,18,energy_and_non_green
2012.0,ESP,16,energy_and_green
2012.0,EST,3,energy_and_non_green
2012.0,ETH,1,energy_and_non_green
2012.0,FIN,3,energy_and_non_green
2012.0,FIN,7,energy_and_green
2012.0,FRA,16,energy_and_non_green
2012.0,FRA,18,energy_and_green
2012.0,GBR,64,energy_and_non_green
2012.0,GBR,55,energy_and_green
2012.0,GHA,1,energy_and_non_green
2012.0,GRC,1,energy_and_non_green
2012.0,GRC,2,energy_and_green
2012.0,HKG,4,energy_and_non_green
2012.0,HKG,1,energy_and_green
2012.0,HUN,2,energy_and_non_green
2012.0,IDN,2,energy_and_non_green
2012.0,IND,25,energy_and_non_green
2012.0,IND,21,energy_and_green
2012.0,IRL,6,energy_and_non_green
2012.0,IRL,4,energy_and_green
2012.0,ISL,2,energy_and_non_green
2012.0,ISL,2,energy_and_green
2012.0,ISR,4,energy_and_non_green
2012.0,ISR,9,energy_and_green
2012.0,ITA,14,energy_and_non_green
2012.0,ITA,6,energy_and_green
2012.0,JPN,15,energy_and_non_green
2012.0,JPN,12,energy_and_green
2012.0,KEN,5,energy_and_non_green
2012.0,KEN,3,energy_and_green
2012.0,KHM,1,energy_and_green
2012.0,KOR,9,energy_and_non_green
2012.0,KOR,7,energy_and_green
2012.0,LTU,1,energy_and_non_green
2012.0,LUX,1,energy_and_non_green
2012.0,LVA,1,energy_and_non_green
2012.0,MEX,3,energy_and_non_green
2012.0,MEX,5,energy_and_green
2012.0,MYS,2,energy_and_non_green
2012.0,MYS,3,energy_and_green
2012.0,NGA,3,energy_and_non_green
2012.0,NLD,46,energy_and_non_green
2012.0,NLD,26,energy_and_green
2012.0,NOR,9,energy_and_non_green
2012.0,NOR,9,energy_and_green
2012.0,NZL,2,energy_and_non_green
2012.0,NZL,6,energy_and_green
2012.0,PAK,2,energy_and_green
2012.0,PER,1,energy_and_non_green
2012.0,PHL,1,energy_and_non_green
2012.0,PHL,1,energy_and_green
2012.0,POL,4,energy_and_non_green
2012.0,POL,4,energy_and_green
2012.0,PRT,1,energy_and_non_green
2012.0,PRT,3,energy_and_green
2012.0,ROM,2,energy_and_non_green
2012.0,RUS,7,energy_and_non_green
2012.0,RUS,2,energy_and_green
2012.0,RWA,2,energy_and_green
2012.0,SAU,1,energy_and_non_green
2012.0,SAU,1,energy_and_green
2012.0,SDN,1,energy_and_non_green
2012.0,SGP,7,energy_and_non_green
2012.0,SGP,4,energy_and_green
2012.0,SVK,2,energy_and_non_green
2012.0,SVK,1,energy_and_green
2012.0,SVN,1,energy_and_non_green
2012.0,SVN,1,energy_and_green
2012.0,SWE,9,energy_and_non_green
2012.0,SWE,9,energy_and_green
2012.0,TAN,1,energy_and_non_green
2012.0,TUN,1,energy_and_non_green
2012.0,TUN,1,energy_and_green
2012.0,TUR,1,energy_and_non_green
2012.0,TUR,2,energy_and_green
2012.0,TWN,1,energy_and_green
2012.0,UKR,3,energy_and_non_green
2012.0,UKR,2,energy_and_green
2012.0,USA,357,energy_and_non_green
2012.0,USA,194,energy_and_green
2012.0,VNM,3,energy_and_non_green
2012.0,ZAF,4,energy_and_non_green
2012.0,ZAF,5,energy_and_green
2012.0,ZMB,1,energy_and_non_green
2012.0,ZWE,1,energy_and_green
2013.0,ARE,2,energy_and_non_green
2013.0,AUS,9,energy_and_non_green
2013.0,AUS,11,energy_and_green
2013.0,AUT,4,energy_and_non_green
2013.0,AUT,4,energy_and_green
2013.0,AZE,1,energy_and_non_green
2013.0,BEL,3,energy_and_non_green
2013.0,BEL,5,energy_and_green
2013.0,BGR,1,energy_and_green
2013.0,BRA,7,energy_and_non_green
2013.0,BRA,9,energy_and_green
2013.0,CAN,59,energy_and_non_green
2013.0,CAN,39,energy_and_green
2013.0,CHE,12,energy_and_non_green
2013.0,CHE,6,energy_and_green
2013.0,CHL,2,energy_and_non_green
2013.0,CHL,4,energy_and_green
2013.0,CHN,26,energy_and_non_green
2013.0,CHN,10,energy_and_green
2013.0,COL,2,energy_and_non_green
2013.0,COL,1,energy_and_green
2013.0,CRI,1,energy_and_green
2013.0,CYP,1,energy_and_green
2013.0,CZE,5,energy_and_non_green
2013.0,DEU,25,energy_and_non_green
2013.0,DEU,18,energy_and_green
2013.0,DNK,4,energy_and_non_green
2013.0,DNK,8,energy_and_green
2013.0,EGY,1,energy_and_non_green
2013.0,EGY,6,energy_and_green
2013.0,ESP,24,energy_and_non_green
2013.0,ESP,12,energy_and_green
2013.0,EST,1,energy_and_green
2013.0,FIN,7,energy_and_non_green
2013.0,FIN,5,energy_and_green
2013.0,FRA,21,energy_and_non_green
2013.0,FRA,22,energy_and_green
2013.0,GBR,65,energy_and_non_green
2013.0,GBR,38,energy_and_green
2013.0,GGY,2,energy_and_green
2013.0,GHA,1,energy_and_non_green
2013.0,GIB,1,energy_and_non_green
2013.0,GRC,4,energy_and_non_green
2013.0,GRC,3,energy_and_green
2013.0,GTM,1,energy_and_green
2013.0,HKG,7,energy_and_non_green
2013.0,HKG,2,energy_and_green
2013.0,HUN,3,energy_and_non_green
2013.0,HUN,2,energy_and_green
2013.0,IDN,1,energy_and_non_green
2013.0,IND,29,energy_and_non_green
2013.0,IND,10,energy_and_green
2013.0,IRL,8,energy_and_non_green
2013.0,IRL,4,energy_and_green
2013.0,ISR,11,energy_and_non_green
2013.0,ISR,15,energy_and_green
2013.0,ITA,12,energy_and_non_green
2013.0,ITA,6,energy_and_green
2013.0,JPN,9,energy_and_non_green
2013.0,JPN,11,energy_and_green
2013.0,KEN,2,energy_and_non_green
2013.0,KEN,4,energy_and_green
2013.0,KOR,7,energy_and_non_green
2013.0,KOR,4,energy_and_green
2013.0,KWT,1,energy_and_non_green
2013.0,LTU,1,energy_and_non_green
2013.0,LTU,1,energy_and_green
2013.0,LUX,1,energy_and_non_green
2013.0,LUX,2,energy_and_green
2013.0,LVA,1,energy_and_non_green
2013.0,LVA,1,energy_and_green
2013.0,MDA,1,energy_and_green
2013.0,MEX,1,energy_and_non_green
2013.0,MEX,5,energy_and_green
2013.0,MUS,1,energy_and_non_green
2013.0,MYS,1,energy_and_non_green
2013.0,NGA,1,energy_and_non_green
2013.0,NGA,1,energy_and_green
2013.0,NLD,38,energy_and_non_green
2013.0,NLD,29,energy_and_green
2013.0,NOR,11,energy_and_non_green
2013.0,NOR,2,energy_and_green
2013.0,NZL,3,energy_and_non_green
2013.0,NZL,3,energy_and_green
2013.0,PAK,2,energy_and_non_green
2013.0,PER,1,energy_and_non_green
2013.0,PHL,3,energy_and_non_green
2013.0,PHL,1,energy_and_green
2013.0,POL,2,energy_and_non_green
2013.0,POL,6,energy_and_green
2013.0,PRT,4,energy_and_non_green
2013.0,PRT,3,energy_and_green
2013.0,QAT,1,energy_and_non_green
2013.0,ROM,2,energy_and_non_green
2013.0,ROM,1,energy_and_green
2013.0,RUS,9,energy_and_non_green
2013.0,RUS,1,energy_and_green
2013.0,RWA,2,energy_and_non_green
2013.0,RWA,2,energy_and_green
2013.0,SGP,6,energy_and_non_green
2013.0,SGP,6,energy_and_green
2013.0,SRB,2,energy_and_non_green
2013.0,SVK,1,energy_and_green
2013.0,SWE,9,energy_and_non_green
2013.0,SWE,8,energy_and_green
2013.0,TAN,1,energy_and_green
2013.0,THA,1,energy_and_non_green
2013.0,TUN,1,energy_and_non_green
2013.0,TUN,1,energy_and_green
2013.0,TUR,9,energy_and_non_green
2013.0,TUR,2,energy_and_green
2013.0,TWN,1,energy_and_non_green
2013.0,UKR,5,energy_and_non_green
2013.0,UKR,4,energy_and_green
2013.0,USA,373,energy_and_non_green
2013.0,USA,233,energy_and_green
2013.0,ZAF,1,energy_and_green
2013.0,ZMB,2,energy_and_green
2014.0,ARE,2,energy_and_non_green
2014.0,ARE,1,energy_and_green
2014.0,ARG,1,energy_and_non_green
2014.0,AUS,17,energy_and_non_green
2014.0,AUS,14,energy_and_green
2014.0,AUT,8,energy_and_non_green
2014.0,AUT,4,energy_and_green
2014.0,BEL,8,energy_and_non_green
2014.0,BEL,1,energy_and_green
2014.0,BGD,1,energy_and_non_green
2014.0,BGR,2,energy_and_non_green
2014.0,BMU,1,energy_and_non_green
2014.0,BRA,16,energy_and_non_green
2014.0,BRA,8,energy_and_green
2014.0,CAN,71,energy_and_non_green
2014.0,CAN,32,energy_and_green
2014.0,CHE,7,energy_and_non_green
2014.0,CHE,8,energy_and_green
2014.0,CHL,2,energy_and_non_green
2014.0,CHL,1,energy_and_green
2014.0,CHN,54,energy_and_non_green
2014.0,CHN,30,energy_and_green
2014.0,CMR,1,energy_and_green
2014.0,COL,2,energy_and_non_green
2014.0,CYP,1,energy_and_non_green
2014.0,CZE,3,energy_and_non_green
2014.0,CZE,3,energy_and_green
2014.0,DEU,20,energy_and_non_green
2014.0,DEU,24,energy_and_green
2014.0,DNK,6,energy_and_non_green
2014.0,DNK,8,energy_and_green
2014.0,DOM,1,energy_and_non_green
2014.0,EGY,2,energy_and_non_green
2014.0,EGY,3,energy_and_green
2014.0,ESP,19,energy_and_non_green
2014.0,ESP,14,energy_and_green
2014.0,EST,5,energy_and_non_green
2014.0,FIN,7,energy_and_non_green
2014.0,FIN,4,energy_and_green
2014.0,FRA,25,energy_and_non_green
2014.0,FRA,19,energy_and_green
2014.0,GBR,72,energy_and_non_green
2014.0,GBR,44,energy_and_green
2014.0,GEO,1,energy_and_non_green
2014.0,GIB,1,energy_and_green
2014.0,GRC,2,energy_and_non_green
2014.0,GRC,2,energy_and_green
2014.0,HKG,3,energy_and_non_green
2014.0,HKG,2,energy_and_green
2014.0,HRV,2,energy_and_non_green
2014.0,HUN,2,energy_and_non_green
2014.0,IDN,2,energy_and_non_green
2014.0,IND,29,energy_and_non_green
2014.0,IND,26,energy_and_green
2014.0,IRL,3,energy_and_non_green
2014.0,IRL,11,energy_and_green
2014.0,ISL,1,energy_and_non_green
2014.0,ISL,2,energy_and_green
2014.0,ISR,19,energy_and_non_green
2014.0,ISR,13,energy_and_green
2014.0,ITA,13,energy_and_non_green
2014.0,ITA,15,energy_and_green
2014.0,JPN,14,energy_and_non_green
2014.0,JPN,16,energy_and_green
2014.0,KEN,2,energy_and_green
2014.0,KOR,7,energy_and_non_green
2014.0,KOR,4,energy_and_green
2014.0,LBN,1,energy_and_non_green
2014.0,LCA,1,energy_and_green
2014.0,LKA,1,energy_and_green
2014.0,LTU,1,energy_and_green
2014.0,LVA,1,energy_and_non_green
2014.0,LVA,1,energy_and_green
2014.0,MAR,3,energy_and_non_green
2014.0,MAR,1,energy_and_green
2014.0,MDG,1,energy_and_non_green
2014.0,MEX,5,energy_and_non_green
2014.0,MEX,5,energy_and_green
2014.0,MUS,1,energy_and_green
2014.0,NCL,1,energy_and_green
2014.0,NGA,3,energy_and_green
2014.0,NLD,38,energy_and_non_green
2014.0,NLD,26,energy_and_green
2014.0,NOR,10,energy_and_non_green
2014.0,NOR,1,energy_and_green
2014.0,NZL,5,energy_and_non_green
2014.0,PAK,2,energy_and_green
2014.0,PHL,1,energy_and_non_green
2014.0,POL,4,energy_and_non_green
2014.0,POL,5,energy_and_green
2014.0,PRT,2,energy_and_non_green
2014.0,PRT,3,energy_and_green
2014.0,ROM,4,energy_and_non_green
2014.0,RUS,3,energy_and_non_green
2014.0,RUS,1,energy_and_green
2014.0,RWA,1,energy_and_green
2014.0,SAU,1,energy_and_non_green
2014.0,SAU,1,energy_and_green
2014.0,SEN,1,energy_and_non_green
2014.0,SEN,1,energy_and_green
2014.0,SGP,4,energy_and_non_green
2014.0,SGP,7,energy_and_green
2014.0,SVK,1,energy_and_non_green
2014.0,SVK,1,energy_and_green
2014.0,SVN,1,energy_and_non_green
2014.0,SVN,2,energy_and_green
2014.0,SWE,14,energy_and_non_green
2014.0,SWE,13,energy_and_green
2014.0,TAN,1,energy_and_green
2014.0,THA,1,energy_and_non_green
2014.0,TUN,2,energy_and_non_green
2014.0,TUN,1,energy_and_green
2014.0,TUR,2,energy_and_non_green
2014.0,TUR,3,energy_and_green
2014.0,TWN,3,energy_and_non_green
2014.0,TWN,3,energy_and_green
2014.0,UGA,1,energy_and_non_green
2014.0,UKR,1,energy_and_non_green
2014.0,UKR,4,energy_and_green
2014.0,USA,380,energy_and_non_green
2014.0,USA,207,energy_and_green
2014.0,VEN,1,energy_and_non_green
2014.0,VNM,3,energy_and_non_green
2014.0,ZAF,6,energy_and_non_green
2014.0,ZAF,3,energy_and_green
2014.0,ZWE,1,energy_and_green
2015.0,ARE,3,energy_and_non_green
2015.0,ARE,2,energy_and_green
2015.0,ARG,1,energy_and_non_green
2015.0,AUS,21,energy_and_non_green
2015.0,AUS,16,energy_and_green
2015.0,AUT,2,energy_and_non_green
2015.0,BEL,8,energy_and_non_green
2015.0,BEL,4,energy_and_green
2015.0,BGD,1,energy_and_green
2015.0,BGR,1,energy_and_green
2015.0,BRA,17,energy_and_non_green
2015.0,BRA,13,energy_and_green
2015.0,CAN,64,energy_and_non_green
2015.0,CAN,38,energy_and_green
2015.0,CHE,11,energy_and_non_green
2015.0,CHE,9,energy_and_green
2015.0,CHL,3,energy_and_non_green
2015.0,CHN,50,energy_and_non_green
2015.0,CHN,31,energy_and_green
2015.0,COD,1,energy_and_non_green
2015.0,COL,1,energy_and_non_green
2015.0,CZE,2,energy_and_non_green
2015.0,DEU,23,energy_and_non_green
2015.0,DEU,20,energy_and_green
2015.0,DNK,7,energy_and_non_green
2015.0,DNK,2,energy_and_green
2015.0,EGY,1,energy_and_non_green
2015.0,ESP,15,energy_and_non_green
2015.0,ESP,20,energy_and_green
2015.0,EST,1,energy_and_non_green
2015.0,EST,4,energy_and_green
2015.0,ETH,1,energy_and_non_green
2015.0,FIN,4,energy_and_non_green
2015.0,FIN,8,energy_and_green
2015.0,FRA,21,energy_and_non_green
2015.0,FRA,26,energy_and_green
2015.0,GBR,54,energy_and_non_green
2015.0,GBR,63,energy_and_green
2015.0,GIN,1,energy_and_green
2015.0,GRC,1,energy_and_non_green
2015.0,GRC,1,energy_and_green
2015.0,GTM,1,energy_and_non_green
2015.0,HKG,4,energy_and_non_green
2015.0,HKG,1,energy_and_green
2015.0,HND,1,energy_and_non_green
2015.0,HRV,1,energy_and_non_green
2015.0,HUN,1,energy_and_non_green
2015.0,HUN,2,energy_and_green
2015.0,IDN,1,energy_and_non_green
2015.0,IDN,2,energy_and_green
2015.0,IND,37,energy_and_non_green
2015.0,IND,29,energy_and_green
2015.0,IRL,6,energy_and_non_green
2015.0,IRL,3,energy_and_green
2015.0,IRN,1,energy_and_non_green
2015.0,ISL,1,energy_and_non_green
2015.0,ISL,2,energy_and_green
2015.0,ISR,16,energy_and_non_green
2015.0,ISR,8,energy_and_green
2015.0,ITA,9,energy_and_non_green
2015.0,ITA,10,energy_and_green
2015.0,JAM,2,energy_and_green
2015.0,JPN,19,energy_and_non_green
2015.0,JPN,9,energy_and_green
2015.0,KEN,2,energy_and_non_green
2015.0,KEN,1,energy_and_green
2015.0,KOR,7,energy_and_non_green
2015.0,KOR,4,energy_and_green
2015.0,LKA,1,energy_and_green
2015.0,LTU,1,energy_and_non_green
2015.0,LTU,2,energy_and_green
2015.0,LVA,1,energy_and_non_green
2015.0,LVA,1,energy_and_green
2015.0,MEX,5,energy_and_non_green
2015.0,MEX,5,energy_and_green
2015.0,MYS,1,energy_and_non_green
2015.0,MYS,2,energy_and_green
2015.0,NAM,1,energy_and_green
2015.0,NGA,2,energy_and_non_green
2015.0,NGA,5,energy_and_green
2015.0,NIC,1,energy_and_non_green
2015.0,NLD,50,energy_and_non_green
2015.0,NLD,30,energy_and_green
2015.0,NOR,10,energy_and_non_green
2015.0,NOR,3,energy_and_green
2015.0,NZL,4,energy_and_non_green
2015.0,NZL,1,energy_and_green
2015.0,OMN,1,energy_and_non_green
2015.0,PAK,1,energy_and_non_green
2015.0,PAK,1,energy_and_green
2015.0,PAN,1,energy_and_non_green
2015.0,PAN,1,energy_and_green
2015.0,PER,1,energy_and_non_green
2015.0,PHL,2,energy_and_non_green
2015.0,POL,4,energy_and_non_green
2015.0,POL,7,energy_and_green
2015.0,PRT,6,energy_and_non_green
2015.0,PRT,5,energy_and_green
2015.0,ROM,2,energy_and_non_green
2015.0,ROM,3,energy_and_green
2015.0,RUS,2,energy_and_non_green
2015.0,RUS,4,energy_and_green
2015.0,SEN,1,energy_and_non_green
2015.0,SEN,1,energy_and_green
2015.0,SGP,6,energy_and_non_green
2015.0,SGP,2,energy_and_green
2015.0,SVK,1,energy_and_non_green
2015.0,SVK,1,energy_and_green
2015.0,SVN,2,energy_and_non_green
2015.0,SWE,18,energy_and_non_green
2015.0,SWE,8,energy_and_green
2015.0,TAN,1,energy_and_non_green
2015.0,TAN,1,energy_and_green
2015.0,THA,2,energy_and_green
2015.0,TTO,1,energy_and_non_green
2015.0,TUR,5,energy_and_non_green
2015.0,TUR,3,energy_and_green
2015.0,TWN,1,energy_and_non_green
2015.0,TWN,2,energy_and_green
2015.0,UGA,2,energy_and_non_green
2015.0,UGA,3,energy_and_green
2015.0,UKR,5,energy_and_non_green
2015.0,UKR,1,energy_and_green
2015.0,USA,323,energy_and_non_green
2015.0,USA,208,energy_and_green
2015.0,VEN,1,energy_and_non_green
2015.0,VNM,2,energy_and_non_green
2015.0,ZAF,3,energy_and_non_green
2015.0,ZAF,5,energy_and_green
2016.0,ARE,3,energy_and_non_green
2016.0,ARE,2,energy_and_green
2016.0,AUS,19,energy_and_non_green
2016.0,AUS,11,energy_and_green
2016.0,AUT,3,energy_and_green
2016.0,BAH,1,energy_and_green
2016.0,BEL,4,energy_and_non_green
2016.0,BEL,6,energy_and_green
2016.0,BGD,1,energy_and_green
2016.0,BIH,1,energy_and_non_green
2016.0,BLR,1,energy_and_green
2016.0,BMU,1,energy_and_non_green
2016.0,BRA,14,energy_and_non_green
2016.0,BRA,13,energy_and_green
2016.0,BWA,1,energy_and_non_green
2016.0,CAN,55,energy_and_non_green
2016.0,CAN,37,energy_and_green
2016.0,CHE,8,energy_and_non_green
2016.0,CHE,2,energy_and_green
2016.0,CHL,3,energy_and_non_green
2016.0,CHL,2,energy_and_green
2016.0,CHN,26,energy_and_non_green
2016.0,CHN,28,energy_and_green
2016.0,CIV,1,energy_and_green
2016.0,COL,1,energy_and_non_green
2016.0,CYM,1,energy_and_non_green
2016.0,CYP,1,energy_and_non_green
2016.0,DEU,33,energy_and_non_green
2016.0,DEU,28,energy_and_green
2016.0,DNK,7,energy_and_non_green
2016.0,DNK,11,energy_and_green
2016.0,EGY,4,energy_and_non_green
2016.0,EGY,1,energy_and_green
2016.0,ESP,12,energy_and_non_green
2016.0,ESP,14,energy_and_green
2016.0,EST,2,energy_and_non_green
2016.0,EST,4,energy_and_green
2016.0,FIN,4,energy_and_non_green
2016.0,FIN,5,energy_and_green
2016.0,FRA,25,energy_and_non_green
2016.0,FRA,22,energy_and_green
2016.0,GBR,54,energy_and_non_green
2016.0,GBR,40,energy_and_green
2016.0,GHA,1,energy_and_green
2016.0,GRC,1,energy_and_non_green
2016.0,GTM,1,energy_and_green
2016.0,GUY,1,energy_and_non_green
2016.0,HKG,3,energy_and_non_green
2016.0,HKG,2,energy_and_green
2016.0,IDN,2,energy_and_non_green
2016.0,IDN,1,energy_and_green
2016.0,IND,38,energy_and_non_green
2016.0,IND,36,energy_and_green
2016.0,IRL,5,energy_and_non_green
2016.0,ISR,21,energy_and_non_green
2016.0,ISR,8,energy_and_green
2016.0,ITA,6,energy_and_non_green
2016.0,ITA,10,energy_and_green
2016.0,JOR,1,energy_and_non_green
2016.0,JPN,8,energy_and_non_green
2016.0,JPN,10,energy_and_green
2016.0,KEN,5,energy_and_green
2016.0,KHM,1,energy_and_green
2016.0,KOR,8,energy_and_non_green
2016.0,KOR,8,energy_and_green
2016.0,LTU,2,energy_and_green
2016.0,LUX,1,energy_and_non_green
2016.0,LVA,2,energy_and_non_green
2016.0,LVA,1,energy_and_green
2016.0,MAR,1,energy_and_non_green
2016.0,MAR,1,energy_and_green
2016.0,MEX,3,energy_and_non_green
2016.0,MEX,2,energy_and_green
2016.0,MMR,1,energy_and_non_green
2016.0,NGA,2,energy_and_non_green
2016.0,NGA,4,energy_and_green
2016.0,NLD,42,energy_and_non_green
2016.0,NLD,30,energy_and_green
2016.0,NOR,14,energy_and_non_green
2016.0,NOR,7,energy_and_green
2016.0,NZL,1,energy_and_non_green
2016.0,NZL,1,energy_and_green
2016.0,PAK,1,energy_and_non_green
2016.0,POL,6,energy_and_non_green
2016.0,POL,4,energy_and_green
2016.0,PRI,1,energy_and_green
2016.0,PRT,3,energy_and_non_green
2016.0,PRT,2,energy_and_green
2016.0,ROM,3,energy_and_non_green
2016.0,ROM,1,energy_and_green
2016.0,RUS,3,energy_and_non_green
2016.0,RUS,1,energy_and_green
2016.0,RWA,1,energy_and_non_green
2016.0,RWA,2,energy_and_green
2016.0,SAU,2,energy_and_non_green
2016.0,SGP,11,energy_and_non_green
2016.0,SGP,3,energy_and_green
2016.0,SLE,1,energy_and_green
2016.0,SOM,1,energy_and_green
2016.0,SRB,1,energy_and_non_green
2016.0,SUR,1,energy_and_green
2016.0,SVK,1,energy_and_non_green
2016.0,SVK,1,energy_and_green
2016.0,SVN,3,energy_and_green
2016.0,SWE,7,energy_and_non_green
2016.0,SWE,13,energy_and_green
2016.0,TAN,1,energy_and_green
2016.0,THA,1,energy_and_non_green
2016.0,TUR,5,energy_and_non_green
2016.0,TUR,1,energy_and_green
2016.0,TWN,1,energy_and_non_green
2016.0,TWN,1,energy_and_green
2016.0,UGA,1,energy_and_non_green
2016.0,UGA,2,energy_and_green
2016.0,UKR,6,energy_and_non_green
2016.0,UKR,3,energy_and_green
2016.0,USA,268,energy_and_non_green
2016.0,USA,187,energy_and_green
2016.0,ZAF,2,energy_and_non_green
2016.0,ZAF,4,energy_and_green
2016.0,ZMB,1,energy_and_non_green
2016.0,ZMB,1,energy_and_green
2017.0,ARE,7,energy_and_non_green
2017.0,ARE,2,energy_and_green
2017.0,ARG,1,energy_and_non_green
2017.0,ARG,1,energy_and_green
2017.0,AUS,18,energy_and_non_green
2017.0,AUS,11,energy_and_green
2017.0,AUT,1,energy_and_non_green
2017.0,AUT,1,energy_and_green
2017.0,AZE,1,energy_and_green
2017.0,BEL,4,energy_and_non_green
2017.0,BEL,5,energy_and_green
2017.0,BGD,1,energy_and_non_green
2017.0,BIH,1,energy_and_green
2017.0,BMU,1,energy_and_non_green
2017.0,BRA,15,energy_and_non_green
2017.0,BRA,9,energy_and_green
2017.0,BRB,1,energy_and_green
2017.0,CAN,46,energy_and_non_green
2017.0,CAN,36,energy_and_green
2017.0,CHE,9,energy_and_non_green
2017.0,CHE,25,energy_and_green
2017.0,CHL,2,energy_and_non_green
2017.0,CHL,1,energy_and_green
2017.0,CHN,18,energy_and_non_green
2017.0,CHN,19,energy_and_green
2017.0,COL,1,energy_and_non_green
2017.0,COL,1,energy_and_green
2017.0,CRI,1,energy_and_non_green
2017.0,CZE,3,energy_and_non_green
2017.0,DEU,23,energy_and_non_green
2017.0,DEU,29,energy_and_green
2017.0,DNK,5,energy_and_non_green
2017.0,DNK,2,energy_and_green
2017.0,ECU,1,energy_and_non_green
2017.0,EGY,1,energy_and_non_green
2017.0,EGY,2,energy_and_green
2017.0,ESP,16,energy_and_non_green
2017.0,ESP,19,energy_and_green
2017.0,EST,3,energy_and_green
2017.0,FIN,4,energy_and_non_green
2017.0,FIN,1,energy_and_green
2017.0,FRA,18,energy_and_non_green
2017.0,FRA,14,energy_and_green
2017.0,GBR,37,energy_and_non_green
2017.0,GBR,52,energy_and_green
2017.0,GHA,1,energy_and_green
2017.0,GRC,2,energy_and_non_green
2017.0,HKG,3,energy_and_non_green
2017.0,HKG,3,energy_and_green
2017.0,HUN,2,energy_and_non_green
2017.0,HUN,1,energy_and_green
2017.0,IDN,3,energy_and_non_green
2017.0,IDN,2,energy_and_green
2017.0,IND,40,energy_and_non_green
2017.0,IND,45,energy_and_green
2017.0,IRL,2,energy_and_non_green
2017.0,IRN,1,energy_and_non_green
2017.0,ISR,18,energy_and_non_green
2017.0,ISR,6,energy_and_green
2017.0,ITA,12,energy_and_non_green
2017.0,ITA,15,energy_and_green
2017.0,JOR,1,energy_and_non_green
2017.0,JPN,9,energy_and_non_green
2017.0,JPN,12,energy_and_green
2017.0,KEN,2,energy_and_non_green
2017.0,KEN,3,energy_and_green
2017.0,KOR,9,energy_and_non_green
2017.0,KOR,3,energy_and_green
2017.0,LBN,1,energy_and_non_green
2017.0,LKA,1,energy_and_green
2017.0,LTU,2,energy_and_green
2017.0,LUX,2,energy_and_non_green
2017.0,LUX,1,energy_and_green
2017.0,LVA,3,energy_and_green
2017.0,MAR,1,energy_and_green
2017.0,MDG,1,energy_and_green
2017.0,MEX,5,energy_and_non_green
2017.0,MEX,2,energy_and_green
2017.0,MLI,1,energy_and_non_green
2017.0,MLT,1,energy_and_non_green
2017.0,MLT,1,energy_and_green
2017.0,MUS,1,energy_and_non_green
2017.0,MUS,1,energy_and_green
2017.0,MYS,3,energy_and_non_green
2017.0,NAM,1,energy_and_green
2017.0,NGA,5,energy_and_non_green
2017.0,NGA,3,energy_and_green
2017.0,NLD,37,energy_and_non_green
2017.0,NLD,20,energy_and_green
2017.0,NOR,8,energy_and_non_green
2017.0,NOR,10,energy_and_green
2017.0,NZL,2,energy_and_green
2017.0,PAK,1,energy_and_non_green
2017.0,PAK,2,energy_and_green
2017.0,PHL,3,energy_and_non_green
2017.0,PHL,1,energy_and_green
2017.0,POL,1,energy_and_non_green
2017.0,POL,1,energy_and_green
2017.0,PRT,1,energy_and_non_green
2017.0,PRT,3,energy_and_green
2017.0,QAT,1,energy_and_non_green
2017.0,ROM,2,energy_and_non_green
2017.0,ROM,1,energy_and_green
2017.0,RUS,2,energy_and_non_green
2017.0,RUS,2,energy_and_green
2017.0,RWA,1,energy_and_green
2017.0,SAU,1,energy_and_green
2017.0,SEN,1,energy_and_green
2017.0,SGP,9,energy_and_non_green
2017.0,SGP,6,energy_and_green
2017.0,SLV,1,energy_and_non_green
2017.0,SRB,1,energy_and_non_green
2017.0,SRB,1,energy_and_green
2017.0,SWE,5,energy_and_non_green
2017.0,SWE,10,energy_and_green
2017.0,TCD,1,energy_and_green
2017.0,THA,2,energy_and_non_green
2017.0,TUN,1,energy_and_green
2017.0,TUR,3,energy_and_non_green
