year,country_ISO3,technology_field,raised_amount_usd,number_of_deals
2015,NLD,Solar,6672737.494475137,4.0
2015,NOR,Energy Efficiency,1726947.5138121545,1.5
2015,NOR,Other Renewables,46150980.662983425,1.5
2015,POL,Energy Efficiency,294198.89502762427,1.0
2015,POL,Other Renewables,706077.3480662983,1.0
2015,PRT,Energy Efficiency,44334.59668508287,0.6666666666666666
2015,PRT,Grid,69622.75690607734,1.0
2015,PRT,Other Energy,329256.22375690605,0.5
2015,PRT,Other Renewables,22167.298342541435,0.3333333333333333
2015,PRT,Wind,329256.22375690605,0.5
2015,RUS,Energy Efficiency,86298.34254143646,0.3333333333333333
2015,RUS,Fossil Fuels,321657.4585635359,0.8333333333333333
2015,RUS,Other Energy,524061.19889502757,2.5
2015,RUS,Other Renewables,86298.34254143646,0.3333333333333333
2015,SAU,Solar,128666.12154696132,1.0
2015,SGP,Energy Efficiency,50596816.29834253,3.583333333333333
2015,SGP,Fossil Fuels,63252.76243093922,0.25
2015,SGP,Grid,2068342.9723756905,2.0
2015,SGP,Hybrid and Electric mobility,4589502.762430939,1.0
2015,SGP,Other Energy,30267672.651933696,0.5833333333333333
2015,SGP,Other Renewables,63252.76243093922,0.25
2015,SGP,Solar,30204419.889502756,0.3333333333333333
2015,SRB,Solar,137583.87845303866,1.0
2015,SVK,Energy Efficiency,334267.6077348066,1.0
2015,SVK,Hybrid and Electric mobility,4213889.61878453,1.0
2015,SWE,Energy Efficiency,6025742.933701657,2.5
2015,SWE,Grid,19613.259668508283,0.3333333333333333
2015,SWE,Nuclear,80610.49723756906,0.5
2015,SWE,Other Energy,2573955.7430939223,1.3333333333333333
2015,SWE,Other Renewables,5964588.397790055,1.5
2015,SWE,Solar,1588820.5441988949,0.5
2015,SWE,Storage (not electromobility),19613.259668508283,0.3333333333333333
2015,TAN,Other Energy,3024364.6408839775,0.3333333333333333
2015,TAN,Other Renewables,6048729.281767955,0.6666666666666666
2015,TUR,Energy Efficiency,1000276.2430939226,1.0
2015,TUR,Other Energy,134199.80662983423,0.3333333333333333
2015,TUR,Solar,134199.80662983423,0.3333333333333333
2015,TUR,Wind,134199.80662983423,0.3333333333333333
2015,TWN,Energy Efficiency,336563.5359116022,1.0
2015,TWN,Hybrid and Electric mobility,35303867.40331492,1.0
2015,UGA,Energy Efficiency,7845.303867403314,0.3333333333333333
2015,UGA,Fossil Fuels,7845.303867403314,0.3333333333333333
2015,UGA,Other Energy,7845.303867403314,0.3333333333333333
2015,UKR,Grid,294198.89502762427,1.0
2015,UKR,Hybrid and Electric mobility,294198.89502762427,1.0
2015,USA,Bioenergy,47452790.7679558,4.0
2015,USA,Energy Efficiency,961137287.9392264,134.35
2015,USA,Fossil Fuels,314285481.4917127,48.95
2015,USA,Grid,52992215.86740331,17.066666666666666
2015,USA,Hybrid and Electric mobility,1408073777.3535912,32.0
2015,USA,Hydrogen and Fuel Cells,38441988.95027624,0.5833333333333333
2015,USA,Nuclear,980662.9834254143,0.3333333333333333
2015,USA,Other Energy,887627097.1588397,97.6
2015,USA,Other Renewables,607681334.5497237,50.18333333333333
2015,USA,Solar,556754474.359116,37.916666666666664
2015,USA,Storage (not electromobility),257969299.32182318,27.016666666666666
2015,USA,Wind,50240256.4558011,4.0
2015,ZAF,Fossil Fuels,353038.67403314915,1.0
2015,ZAF,Other Renewables,941436.4640883977,1.0
2016,ARE,Fossil Fuels,1984472.0496894405,0.6428571428571428
2016,ARE,Grid,826863.3540372667,0.1428571428571428
2016,ARE,Hydrogen and Fuel Cells,826863.3540372667,0.1428571428571428
2016,ARE,Other Energy,1984472.0496894405,0.6428571428571428
2016,ARE,Solar,826863.3540372667,0.1428571428571428
2016,ARE,Storage (not electromobility),826863.3540372667,0.1428571428571428
2016,ARE,Wind,826863.3540372667,0.1428571428571428
2016,AUS,Energy Efficiency,3424446.9184782607,1.5333333333333332
2016,AUS,Hybrid and Electric mobility,718442.054347826,1.0
2016,AUS,Other Energy,2716229.2499999995,2.033333333333333
2016,AUS,Other Renewables,4722026.326086956,2.833333333333333
2016,AUS,Solar,11525923.913043479,2.033333333333333
2016,AUS,Storage (not electromobility),7486062.499999999,2.5666666666666664
2016,AUT,Energy Efficiency,6992081.54347826,6.5
2016,AUT,Other Energy,9904.5,0.5
2016,AUT,Solar,694316.3315217391,1.0
2016,BAH,Other Renewables,32829782.608695652,1.0
2016,BEL,Energy Efficiency,10238368.239130434,6.0
2016,BEL,Fossil Fuels,1275382.6467391304,1.0
2016,BEL,Other Energy,1833193.7608695652,1.0
2016,BGR,Energy Efficiency,754254.9945652174,1.0
2016,BLR,Energy Efficiency,11576086.956521738,1.0
2016,BMU,Energy Efficiency,126784.39130434781,0.3333333333333333
2016,BMU,Other Energy,126784.39130434781,0.3333333333333333
2016,BMU,Other Renewables,126784.39130434781,0.3333333333333333
2016,BRA,Energy Efficiency,752662.0285326086,0.9166666666666666
2016,BRA,Fossil Fuels,608629.2676630435,0.25
2016,BRA,Grid,445027.0353260869,0.5
2016,BRA,Other Energy,1183553.1182065217,1.5833333333333333
2016,BRA,Other Renewables,666509.7024456521,0.75
2016,CAN,Energy Efficiency,50363653.97826087,8.416666666666666
2016,CAN,Fossil Fuels,13978404.562499998,4.166666666666666
2016,CAN,Grid,2198372.2282608696,1.6666666666666665
2016,CAN,Hybrid and Electric mobility,6656250.0,2.0
2016,CAN,Other Energy,33220019.25271739,10.25
2016,CAN,Other Renewables,70092532.02173913,8.333333333333334
2016,CAN,Solar,7285699.728260869,1.5
2016,CAN,Storage (not electromobility),419032.73913043475,2.6666666666666665
2016,CHE,Energy Efficiency,6286072.206521739,5.0
2016,CHE,Grid,1201140.5706521738,0.3333333333333333
2016,CHE,Hybrid and Electric mobility,5291305.483695652,3.0
2016,CHE,Other Energy,20612475.358695652,4.833333333333333
2016,CHE,Other Renewables,1338100.1494565217,1.3333333333333333
2016,CHE,Solar,127527.3831521739,1.5
2016,CHN,Energy Efficiency,163156565.14402172,35.5
2016,CHN,Fossil Fuels,21475465.695652176,3.0
2016,CHN,Grid,92420160.55434783,2.0
2016,CHN,Hybrid and Electric mobility,2836553481.342391,40.0
2016,CHN,Other Energy,39794623.49728261,7.833333333333333
2016,CHN,Other Renewables,26442609.103260867,0.3333333333333333
2016,CHN,Storage (not electromobility),85306850.36956522,3.333333333333333
2016,COL,Hybrid and Electric mobility,463043.47826086957,1.0
2016,DEU,Energy Efficiency,45894869.79619564,3.5333333333333328
2016,DEU,Grid,4210399.940217392,0.5
2016,DEU,Hybrid and Electric mobility,2178750.375,2.0
2016,DEU,Other Energy,96660232.70652173,3.7
2016,DEU,Other Renewables,62809973.27173911,3.6666666666666665
2016,DEU,Solar,64950160.61413043,2.7
2016,DEU,Storage (not electromobility),34325125.377717376,1.8999999999999997
2016,DNK,Energy Efficiency,3067428.4347826084,2.3333333333333335
2016,DNK,Other Energy,58266.30434782608,0.3333333333333333
2016,DNK,Other Renewables,58266.30434782608,0.3333333333333333
2016,EGY,Energy Efficiency,11576.086956521738,1.0
2016,ESP,Bioenergy,533458.789402174,0.25
2016,ESP,Energy Efficiency,2242364.0597826084,3.6666666666666665
2016,ESP,Fossil Fuels,394368.3423913043,1.0
2016,ESP,Hybrid and Electric mobility,525577.5,1.0
2016,ESP,Other Energy,7838171.275815217,3.9166666666666665
2016,ESP,Other Renewables,3581382.7717391304,2.6666666666666665
2016,ESP,Wind,455828.10326086957,0.5
2016,EST,Hybrid and Electric mobility,182902.17391304346,1.0
2016,EST,Other Energy,20068936.40217391,3.0
2016,FIN,Energy Efficiency,2257003.951086956,0.6666666666666666
2016,FIN,Hybrid and Electric mobility,9092318.266304348,5.0
2016,FIN,Other Energy,4464117.475543478,2.1666666666666665
2016,FIN,Other Renewables,6011230.820652174,2.6666666666666665
2016,FIN,Solar,130568.42119565218,0.5
2016,FRA,Energy Efficiency,10673514.119565217,7.5
2016,FRA,Fossil Fuels,1950570.652173913,0.5
2016,FRA,Grid,3702881.52173913,3.333333333333333
2016,FRA,Hybrid and Electric mobility,43865493.19565217,2.0
2016,FRA,Other Energy,9755404.630434781,4.833333333333333
2016,FRA,Other Renewables,1633737.3967391301,1.0
2016,FRA,Solar,947165.0815217391,0.8333333333333333
2016,GBR,Energy Efficiency,25302601.26902174,22.133333333333333
2016,GBR,Fossil Fuels,20671453.013586953,7.166666666666666
2016,GBR,Grid,12570207.154891305,3.0
2016,GBR,Hybrid and Electric mobility,18865246.77717391,7.0
2016,GBR,Other Energy,71319844.09918478,16.016666666666666
2016,GBR,Other Renewables,9359047.130434781,9.833333333333332
2016,GBR,Solar,24042299.75543478,5.1
2016,GBR,Storage (not electromobility),841445.2133152173,0.75
2016,GBR,Wind,100151.67391304347,1.0
2016,GHA,Other Energy,3357065.217391304,1.0
2016,GHA,Solar,3357065.217391304,1.0
2016,GTM,Energy Efficiency,3038722.826086956,1.0
2016,GTM,Other Energy,723505.4347826086,0.5
2016,GTM,Other Renewables,1447010.8695652173,1.0
2016,GTM,Solar,2315217.3913043477,0.5
2016,HKG,Hybrid and Electric mobility,115760.86956521739,1.0
2016,IND,Energy Efficiency,1808763.5869565215,2.5
2016,IND,Fossil Fuels,465028.7771739131,2.0
2016,IND,Hybrid and Electric mobility,32057173.72826087,4.0
2016,IND,Other Energy,14108355.97826087,4.0
2016,IND,Other Renewables,130230.97826086955,0.5
2016,IND,Solar,12950747.282608695,2.0
2016,IRL,Energy Efficiency,2174199.815217391,0.5
2016,IRL,Other Energy,2174199.815217391,0.5
2016,ISL,Other Energy,315448.36956521735,1.0
2016,ISL,Other Renewables,449307.29347826086,2.0
2016,ISR,Energy Efficiency,46514646.73913044,6.333333333333333
2016,ISR,Fossil Fuels,382010.86956521735,1.0
2016,ISR,Other Energy,4418206.52173913,1.8333333333333333
2016,ISR,Other Renewables,4707608.695652174,1.8333333333333333
2016,ISR,Solar,29160163.04347826,2.0
2016,ITA,Energy Efficiency,976466.0869565217,4.0
2016,ITA,Hybrid and Electric mobility,1109211.391304348,2.0
2016,ITA,Other Renewables,38162.885869565216,1.0
2016,JPN,Energy Efficiency,2331311.625,1.0
2016,JPN,Other Energy,3291836.8614130435,1.5
2016,JPN,Other Renewables,7823191.915760869,2.5
2016,JPN,Wind,841551.4239130435,1.0
2016,KEN,Fossil Fuels,57880.434782608696,0.5
2016,KEN,Grid,2122282.608695652,0.3333333333333333
2016,KEN,Other Energy,27531677.717391305,3.3333333333333335
2016,KEN,Other Renewables,2025815.2173913042,1.5
2016,KEN,Solar,2122282.608695652,0.3333333333333333
2016,KOR,Energy Efficiency,6650719.5244565215,2.5
2016,KOR,Solar,253551.61141304346,0.5
2016,LCA,Energy Efficiency,5239.336956521739,0.75
2016,LCA,Other Energy,5239.336956521739,0.75
2016,LCA,Solar,5239.336956521739,0.75
2016,LCA,Storage (not electromobility),5239.336956521739,0.75
2016,LUX,Fossil Fuels,650835.3913043478,1.0
2016,MAR,Fossil Fuels,219945.65217391303,1.0
2016,MEX,Fossil Fuels,251779.8913043478,1.0
2016,MEX,Other Energy,772703.804347826,1.5
2016,MEX,Solar,520923.9130434782,0.5
2016,MYS,Energy Efficiency,578804.3478260869,1.0
2016,NGA,Bioenergy,926086.9565217391,1.0
2016,NGA,Other Energy,636684.7826086957,0.5
2016,NGA,Other Renewables,636684.7826086957,0.5
2016,NIC,Fossil Fuels,50163.043478260865,0.3333333333333333
2016,NIC,Other Energy,50163.043478260865,0.3333333333333333
2016,NIC,Solar,50163.043478260865,0.3333333333333333
2016,NLD,Energy Efficiency,437055.1630434782,3.5
2016,NLD,Grid,6945652.173913043,0.6666666666666666
2016,NLD,Hybrid and Electric mobility,127257.08152173912,2.0
2016,NLD,Other Energy,12003714.16847826,5.0
2016,NLD,Other Renewables,6945652.173913043,0.6666666666666666
2016,NLD,Solar,2676500.8913043477,3.833333333333333
2016,NLD,Storage (not electromobility),771739.1304347825,0.3333333333333333
2016,NOR,Energy Efficiency,18295425.935869563,3.2666666666666666
2016,NOR,Grid,1147662.2902173912,0.2
2016,NOR,Other Energy,2433405.7663043477,1.3333333333333333
2016,NOR,Other Renewables,1147662.2902173912,0.2
2016,NOR,Solar,2118247.9565217393,1.0
2016,POL,Energy Efficiency,405163.04347826086,1.0
2016,POL,Fossil Fuels,632340.277173913,1.0
2016,POL,Hybrid and Electric mobility,497267.0217391304,2.0
2016,PRT,Bioenergy,2094966.1304347825,1.0
2016,PRT,Energy Efficiency,62815.32065217391,1.0
2016,PRT,Other Energy,64551.73369565217,0.5
2016,PRT,Wind,381089.4130434782,1.5
2016,RUS,Energy Efficiency,1003260.8695652173,1.3333333333333333
2016,RUS,Fossil Fuels,1292663.0434782607,0.8333333333333333
2016,RUS,Other Energy,520923.9130434782,0.5
2016,RUS,Other Renewables,771739.1304347825,0.3333333333333333
2016,RWA,Energy Efficiency,57880.434782608696,1.0
2016,RWA,Hybrid and Electric mobility,64743.89673913043,2.0
2016,SAU,Energy Efficiency,266250.0,2.0
2016,SAU,Solar,2919489.1304347827,1.0
2016,SGP,Energy Efficiency,2329126.6385869565,3.0
2016,SGP,Other Energy,521788.3573369565,0.5
2016,SGP,Other Renewables,377087.27038043475,0.25
2016,SGP,Solar,144701.08695652173,0.25
2016,SVN,Hybrid and Electric mobility,1509331.8913043477,1.0
2016,SVN,Other Renewables,14330031.097826086,2.0
2016,SWE,Bioenergy,21580.141304347824,0.3333333333333333
2016,SWE,Energy Efficiency,4880428.483695652,4.5
2016,SWE,Fossil Fuels,21580.141304347824,0.3333333333333333
2016,SWE,Grid,674854.2282608695,0.3333333333333333
2016,SWE,Nuclear,10418478.260869564,0.5
2016,SWE,Other Energy,19533401.923913043,3.8333333333333335
2016,SWE,Other Renewables,13107530.910326086,2.3333333333333335
2016,SWE,Solar,18854878.654891305,2.5
2016,SWE,Storage (not electromobility),674854.2282608695,0.3333333333333333
2016,TAN,Other Energy,1101887.2010869565,0.3333333333333333
2016,TAN,Other Renewables,2203774.402173913,0.6666666666666666
2016,TUR,Energy Efficiency,8682065.217391303,2.0
2016,TUR,Storage (not electromobility),1411501.222826087,1.0
2016,UKR,Hybrid and Electric mobility,115760.86956521739,1.0
2016,USA,Bioenergy,83749130.43478261,4.333333333333333
2016,USA,Energy Efficiency,1372566108.3781056,125.77380952380952
2016,USA,Fossil Fuels,185379764.44565216,38.333333333333336
2016,USA,Grid,130794167.376941,10.735714285714286
2016,USA,Hybrid and Electric mobility,2404399084.8097825,36.0
2016,USA,Hydrogen and Fuel Cells,306380.4347826087,1.1666666666666665
2016,USA,Other Energy,1142128941.0481365,72.76904761904761
2016,USA,Other Renewables,727818288.2465062,46.68571428571428
2016,USA,Solar,1272017427.7119565,32.333333333333336
2016,USA,Storage (not electromobility),119483270.24378881,14.869047619047619
2016,USA,Wind,121548913.04347825,2.0
2016,ZAF,Fossil Fuels,231521.73913043478,1.0
2016,ZAF,Solar,69456.52173913043,1.0
2017,AUS,Energy Efficiency,23805828.30319149,3.0
2017,AUS,Fossil Fuels,98548.18882978724,1.0
2017,AUS,Hybrid and Electric mobility,633744.1117021277,1.0
2017,AUS,Other Energy,8470032.805851065,1.9166666666666665
2017,AUS,Other Renewables,8031487.89893617,2.0
2017,AUS,Solar,12458586.210106384,3.25
2017,AUS,Storage (not electromobility),16669087.313829787,2.833333333333333
2017,AUS,Wind,98548.18882978724,1.0
2017,AUT,Energy Efficiency,8252034.103723405,1.5
2017,AUT,Other Energy,63288.757978723406,0.5
2017,BEL,Energy Efficiency,7293090.542553191,5.0
2017,BEL,Other Energy,131553.5585106383,1.0
2017,BRA,Energy Efficiency,4267553.191489361,2.1666666666666665
2017,BRA,Grid,599423.3537234042,0.5
2017,BRA,Other Energy,2908874.3430851065,2.6666666666666665
2017,BRA,Solar,5186241.45212766,1.6666666666666665
2017,CAN,Energy Efficiency,115754882.10106383,16.333333333333332
2017,CAN,Fossil Fuels,89399372.98670213,3.1666666666666665
2017,CAN,Grid,828211.9787234042,1.5
2017,CAN,Hybrid and Electric mobility,4340230.755319149,3.0
2017,CAN,Hydrogen and Fuel Cells,688122.2752659575,0.5
2017,CAN,Other Energy,117057039.28457448,12.5
2017,CAN,Other Renewables,21768742.944148935,10.0
2017,CAN,Solar,8095911.335106383,2.5
2017,CAN,Storage (not electromobility),688122.2752659575,0.5
2017,CHE,Energy Efficiency,2905953.335106383,1.0
2017,CHE,Fossil Fuels,35511838.68351064,2.5
2017,CHE,Grid,45465.11436170213,1.8333333333333333
2017,CHE,Other Energy,2184893.7632978726,2.833333333333333
2017,CHE,Other Renewables,1064353.4468085107,2.833333333333333
2017,CHE,Solar,19440865.188829787,1.0
2017,CHL,Energy Efficiency,512956.11702127673,1.85
2017,CHL,Fossil Fuels,32573.13829787234,0.25
2017,CHL,Grid,3021276.595744681,0.3333333333333333
2017,CHL,Other Energy,3173945.4787234045,0.9833333333333334
2017,CHL,Other Renewables,32573.13829787234,0.25
2017,CHL,Solar,3021276.595744681,0.3333333333333333
2017,CHN,Energy Efficiency,80459085.08776596,27.5
2017,CHN,Fossil Fuels,62028409.220744684,5.5
2017,CHN,Grid,16994680.85106383,1.0
2017,CHN,Hybrid and Electric mobility,5823441755.457447,48.0
2017,CHN,Other Energy,81036783.00797872,15.5
2017,CHN,Other Renewables,11329787.234042555,1.0
2017,CHN,Solar,12462765.957446808,1.0
2017,CHN,Storage (not electromobility),3608252.2898936174,2.5
2017,COL,Energy Efficiency,113297.87234042553,1.0
2017,COL,Fossil Fuels,2496292.021276596,1.0
2017,CZE,Energy Efficiency,971053.4042553192,1.0
2017,DEU,Energy Efficiency,65137038.09840425,9.666666666666666
2017,DEU,Grid,5760651.468085106,0.8333333333333333
2017,DEU,Hybrid and Electric mobility,9542768.218085108,2.0
2017,DEU,Other Energy,56355252.22340426,8.333333333333334
2017,DEU,Other Renewables,17787230.05851064,1.1666666666666665
2017,DEU,Solar,28250523.66223404,4.0
2017,DEU,Storage (not electromobility),4091713.0053191492,4.0
2017,DNK,Energy Efficiency,121270.64361702128,0.3333333333333333
2017,DNK,Grid,491082.8297872341,1.0
2017,DNK,Other Energy,121270.64361702128,0.3333333333333333
2017,DNK,Other Renewables,121270.64361702128,0.3333333333333333
2017,ECU,Other Energy,169946.8085106383,1.0
2017,ESP,Energy Efficiency,15499296.978723403,9.666666666666666
2017,ESP,Fossil Fuels,61006.372340425536,1.0
2017,ESP,Hybrid and Electric mobility,639424.8670212766,1.0
2017,ESP,Other Energy,10173687.058510639,2.333333333333333
2017,ESP,Other Renewables,812954.1542553192,2.0
2017,EST,Energy Efficiency,203936.17021276595,1.0
2017,EST,Hybrid and Electric mobility,518969.9680851064,1.0
2017,EST,Other Energy,18080639.824468087,1.0
2017,FIN,Energy Efficiency,12216668.438829789,2.1666666666666665
2017,FIN,Hybrid and Electric mobility,1214439.8936170214,5.0
2017,FIN,Other Energy,11109317.127659576,3.1666666666666665
2017,FIN,Other Renewables,1793264.1835106383,1.1666666666666665
2017,FIN,Solar,332805.7021276596,0.5
2017,FRA,Energy Efficiency,96792779.92021276,9.5
2017,FRA,Fossil Fuels,16340480.808510639,1.5
2017,FRA,Grid,378795.57446808513,1.0
2017,FRA,Hybrid and Electric mobility,17517053.15425532,2.0
2017,FRA,Other Energy,6770544.893617021,1.6666666666666665
2017,FRA,Other Renewables,10398388.085106384,6.5
2017,FRA,Solar,7433354.441489361,1.8333333333333333
2017,GBR,Bioenergy,1401939.9414893617,2.0
2017,GBR,Energy Efficiency,47814452.24468085,24.2
2017,GBR,Fossil Fuels,21514124.48138298,12.0
2017,GBR,Grid,7249847.57712766,3.5
2017,GBR,Hybrid and Electric mobility,24983840.66489362,13.0
2017,GBR,Other Energy,30670054.675531916,12.566666666666666
2017,GBR,Other Renewables,23123403.68351064,17.333333333333332
2017,GBR,Solar,9218839.40425532,6.4
2017,GBR,Storage (not electromobility),9826925.513297873,3.0
2017,GHA,Other Energy,7647606.382978723,0.5
2017,GHA,Solar,7647606.382978723,0.5
2017,GTM,Energy Efficiency,6797872.340425532,1.0
2017,GTM,Solar,6797872.340425532,1.0
2017,HKG,Hybrid and Electric mobility,335709.5265957447,1.0
2017,HRV,Energy Efficiency,246725.37765957447,1.0
2017,HUN,Energy Efficiency,1471465.1808510637,5.0
2017,IND,Energy Efficiency,2661968.255319149,4.333333333333333
2017,IND,Hybrid and Electric mobility,4189571.776595745,8.0
2017,IND,Other Energy,28105170.04521277,3.833333333333333
2017,IND,Other Renewables,125041.19680851065,0.5
2017,IND,Solar,28943160.76329788,4.333333333333333
2017,IRL,Energy Efficiency,2593222.8829787234,2.0
2017,IRL,Fossil Fuels,1279766.3138297873,1.0
2017,ISL,Other Renewables,67372.57978723405,1.0
2017,ISR,Energy Efficiency,64933913.707446806,8.666666666666666
2017,ISR,Grid,1699468.085106383,1.3333333333333333
2017,ISR,Hybrid and Electric mobility,93946595.74468085,7.0
2017,ISR,Other Energy,10574468.085106384,3.0
2017,ISR,Other Renewables,9932446.808510639,1.8333333333333333
2017,ISR,Solar,2417005.7925531915,1.3333333333333333
2017,ISR,Storage (not electromobility),339893.6170212766,0.3333333333333333
2017,ISR,Wind,1699468.085106383,0.5
2017,ITA,Energy Efficiency,4474972.515957447,4.5
2017,ITA,Hybrid and Electric mobility,3705922.420212766,3.0
2017,ITA,Other Energy,144807.14361702127,1.0
2017,ITA,Other Renewables,378746.28989361704,3.25
2017,ITA,Storage (not electromobility),38543.369680851065,0.25
2017,JPN,Energy Efficiency,2692253.154255319,1.5
2017,JPN,Grid,2766678.526595745,2.0
2017,JPN,Hybrid and Electric mobility,928623.3510638298,1.0
2017,JPN,Other Energy,17969733.103723407,4.25
2017,JPN,Other Renewables,5501905.563829787,3.25
2017,JPN,Solar,2745402.885638298,1.0
2017,KEN,Fossil Fuels,2792792.5531914895,1.0
2017,KEN,Other Energy,98569148.93617022,2.0
2017,KEN,Other Renewables,8457675.973404255,2.0
2017,KHM,Other Renewables,793085.1063829787,1.0
2017,LCA,Energy Efficiency,4956.781914893617,0.75
2017,LCA,Other Energy,4956.781914893617,0.75
2017,LCA,Solar,4956.781914893617,0.75
2017,LCA,Storage (not electromobility),4956.781914893617,0.75
2017,LVA,Energy Efficiency,338183.9521276596,1.0
2017,MEX,Fossil Fuels,42486.70212765958,0.5
2017,MEX,Other Energy,3307399.420212766,3.0
2017,MEX,Solar,3228989.361702128,1.5
2017,NGA,Fossil Fuels,56648.936170212764,1.0
2017,NGA,Other Energy,82140.9574468085,1.0
2017,NGA,Solar,82140.9574468085,1.0
2017,NLD,Energy Efficiency,4985248.231914894,3.4
2017,NLD,Fossil Fuels,5348592.015957447,2.0
2017,NLD,Grid,5407052.887234042,0.5333333333333333
2017,NLD,Hybrid and Electric mobility,6015770.329787235,2.0
2017,NLD,Other Energy,18907457.408510637,4.7
2017,NLD,Other Renewables,8140982.663829788,2.033333333333333
2017,NLD,Solar,11714584.19680851,3.6666666666666665
2017,NLD,Storage (not electromobility),5725304.042553191,1.6666666666666665
2017,NOR,Energy Efficiency,2547413.3430851065,2.833333333333333
2017,NOR,Hybrid and Electric mobility,668957.090425532,1.0
2017,NOR,Other Energy,7618803.609042553,1.6666666666666665
2017,NOR,Other Renewables,734689.6835106383,0.5
2017,NOR,Solar,6797415.183510639,1.0
2017,NZL,Hybrid and Electric mobility,4271039.744680852,2.0
2017,POL,Energy Efficiency,5551595.744680852,1.0
2017,POL,Fossil Fuels,1859355.175531915,1.0
2017,POL,Hybrid and Electric mobility,1780359.3670212766,2.0
2017,POL,Solar,300239.3617021277,1.0
2017,PRT,Other Energy,64101.67021276597,1.0
2017,PRT,Other Renewables,30503.186170212768,0.5
2017,PRT,Wind,95394.5425531915,1.5
2017,RUS,Energy Efficiency,271892.2340425532,1.5
2017,RUS,Fossil Fuels,849734.0425531915,0.5
2017,RUS,Hybrid and Electric mobility,40184.48936170213,1.0
2017,RUS,Other Energy,940349.6808510639,1.0
2017,SAU,Energy Efficiency,566489.3617021277,1.0
2017,SEN,Other Energy,1812765.9574468085,0.5
2017,SEN,Solar,1812765.9574468085,0.5
2017,SGP,Energy Efficiency,28829275.819148935,2.0
2017,SGP,Fossil Fuels,419187.3989361702,0.5
2017,SGP,Other Energy,29057273.05851064,2.0
2017,SGP,Solar,28638085.659574468,1.5
2017,SWE,Energy Efficiency,9370395.135638298,3.5
2017,SWE,Grid,865353.2872340427,2.0
2017,SWE,Hybrid and Electric mobility,4039157.521276596,3.0
2017,SWE,Other Energy,21032840.218085106,3.0
2017,SWE,Other Renewables,21844014.46276596,1.5
2017,SWE,Solar,26210266.906914897,2.0
2017,THA,Grid,188829.78723404257,0.6666666666666666
2017,THA,Other Energy,94414.89361702128,0.3333333333333333
2017,TUR,Energy Efficiency,12013351.063829787,5.666666666666666
2017,TUR,Other Energy,188829.78723404257,0.3333333333333333
2017,TUR,Other Renewables,1132978.7234042555,1.0
2017,TWN,Hybrid and Electric mobility,339893617.0212766,1.0
2017,UKR,Hybrid and Electric mobility,414443.6170212766,2.0
2017,USA,Bioenergy,2832446.8085106383,0.5
2017,USA,Energy Efficiency,1724288346.599924,120.70714285714286
2017,USA,Fossil Fuels,158636865.58776596,27.25
2017,USA,Grid,87956198.63525836,16.702380952380953
2017,USA,Hybrid and Electric mobility,4824313382.026596,43.0
2017,USA,Nuclear,226595.74468085106,0.3333333333333333
2017,USA,Other Energy,588378887.043503,69.06904761904762
2017,USA,Other Renewables,754757249.6219605,53.48571428571429
2017,USA,Solar,390398685.0771277,31.75
2017,USA,Storage (not electromobility),155528650.12594986,16.36904761904762
2017,USA,Wind,23411117.021276597,2.833333333333333
2017,ZAF,Solar,1812765.9574468085,1.0
2017,,Grid,356888.2978723404,1.0
2018,ARE,Fossil Fuels,1386718.75,0.5
2018,ARE,Other Energy,1386718.75,0.5
2018,AUS,Energy Efficiency,4971845.260416667,5.333333333333333
2018,AUS,Hybrid and Electric mobility,9154867.578125,3.0
2018,AUS,Other Energy,1422548.9739583335,1.1666666666666665
2018,AUS,Other Renewables,45670822.109375,4.5
2018,AUS,Solar,6565813.75,2.0
2018,AUT,Energy Efficiency,953690.859375,1.0
2018,AUT,Hybrid and Electric mobility,250907.34375,1.0
2018,AUT,Other Renewables,871533.875,0.6666666666666666
2018,AUT,Storage (not electromobility),435766.9375,0.3333333333333333
2018,BEL,Energy Efficiency,5788560.109375,5.5
2018,BEL,Hybrid and Electric mobility,16608227.921875,3.0
2018,BEL,Other Energy,1390702.515625,1.5
2018,BGD,Other Energy,920781.25,0.5
2018,BGD,Solar,920781.25,0.5
2018,BGR,Energy Efficiency,273103.71875,1.0
2018,BRA,Energy Efficiency,855120.671875,3.333333333333333
2018,BRA,Other Energy,588642.8802083333,1.0
2018,BRA,Other Renewables,851566.6041666666,1.6666666666666665
2018,BRA,Solar,1109375.0,1.0
2018,CAN,Energy Efficiency,146387114.77604166,15.5
2018,CAN,Fossil Fuels,30676843.346354168,5.166666666666667
2018,CAN,Grid,580763.7291666666,1.5833333333333333
2018,CAN,Hybrid and Electric mobility,19402462.875,6.0
2018,CAN,Hydrogen and Fuel Cells,1308876.95703125,0.75
2018,CAN,Other Energy,32841585.458333332,5.666666666666667
2018,CAN,Other Renewables,50773591.369791664,11.333333333333334
2018,CAN,Solar,1220796.1875,1.5
2018,CAN,Storage (not electromobility),1863564.45703125,1.25
2018,CAN,Wind,277827.4375,0.25
2018,CHE,Energy Efficiency,16582088.828125,5.0
2018,CHE,Fossil Fuels,46231.5390625,0.5
2018,CHE,Grid,931857.25,1.8333333333333333
2018,CHE,Hybrid and Electric mobility,3357719.796875,4.0
2018,CHE,Other Energy,22418140.171875,7.666666666666667
2018,CHE,Other Renewables,4530744.6328125,4.5
2018,CHE,Solar,1326111.375,0.5
