year,country_ISO3,number_of_deals,raised_amount_usd,sector
2011,JPN,1,3563750.0581395347,energy
2011,KEN,6,3145369.761627907,non-energy
2011,KEN,1,123837.20930232559,energy
2011,KOR,16,21555529.412790697,non-energy
2011,KWT,1,61918.604651162794,non-energy
2011,LTU,3,495348.83720930235,non-energy
2011,LUX,3,3128001.5930232564,non-energy
2011,LVA,4,671873.8255813954,non-energy
2011,MAR,5,2006162.7906976745,non-energy
2011,MEX,17,23405000.98255814,non-energy
2011,MYS,6,2656308.1395348837,non-energy
2011,NGA,3,57536.005813953496,non-energy
2011,NLD,37,186933206.12790698,non-energy
2011,NLD,1,2674701.680232558,energy
2011,NOR,8,57931149.29651163,non-energy
2011,NOR,2,58203488.37209302,energy
2011,NPL,1,6191.860465116279,non-energy
2011,NZL,3,2551181.4941860465,non-energy
2011,PAK,4,16202860.465116281,non-energy
2011,PAN,3,932494.1860465116,non-energy
2011,PER,5,297209.30232558143,non-energy
2011,PHL,1,371511.62790697673,non-energy
2011,POL,15,3603209.5465116277,non-energy
2011,PRT,9,3916813.656976744,non-energy
2011,PRT,1,664342.046511628,energy
2011,ROM,3,4073284.4476744183,non-energy
2011,RUS,40,275736549.4186046,non-energy
2011,SGP,44,105670279.55232558,non-energy
2011,SVK,2,1960995.6453488371,non-energy
2011,SVK,2,297807.43604651163,energy
2011,SWE,22,369658340.9127907,non-energy
2011,SWE,3,11029840.918604651,energy
2011,SYC,1,43343.023255813954,non-energy
2011,THA,2,1052616.2790697676,non-energy
2011,TUN,1,3715.1162790697676,non-energy
2011,TUR,9,63825697.6744186,non-energy
2011,TWN,8,59871356.38953488,non-energy
2011,TWN,1,61918604.65116279,energy
2011,UKR,6,3925639.534883721,non-energy
2011,URY,4,15851162.790697675,non-energy
2011,USA,4677,40247548538.61628,non-energy
2011,USA,303,6269428921.552325,energy
2011,VEN,2,2624006.4418604653,non-energy
2011,ZAF,8,5139244.186046512,non-energy
2011,ZMB,1,216715.11627906977,non-energy
2012,AFG,1,24204.545454545452,non-energy
2012,ARE,10,12827198.863636363,non-energy
2012,ARG,56,79270752.88636363,non-energy
2012,AUS,80,81592072.875,non-energy
2012,AUS,3,3243409.090909091,energy
2012,AUT,13,11811859.329545455,non-energy
2012,AUT,1,78679.29545454546,energy
2012,BEL,31,113161164.73295455,non-energy
2012,BGD,4,314243.98295454547,non-energy
2012,BGR,17,1783913.727272727,non-energy
2012,BHR,1,92319.76704545454,non-energy
2012,BLR,1,108920.45454545454,non-energy
2012,BLR,1,491352.2727272727,energy
2012,BMU,1,14522727.272727272,non-energy
2012,BMU,1,424789.7727272727,energy
2012,BRA,78,280267557.83522725,non-energy
2012,BRA,1,605113.6363636364,energy
2012,CAN,261,1062564410.3522726,non-energy
2012,CAN,15,82306075.5,energy
2012,CHE,77,381879879.5113636,non-energy
2012,CHE,7,15693739.551136361,energy
2012,CHL,121,25033067.045454543,non-energy
2012,CHL,3,145227.2727272727,energy
2012,CHN,483,6475581749.25,non-energy
2012,CHN,16,115414178.2840909,energy
2012,COL,24,46407672.715909086,non-energy
2012,CYM,1,847159.0909090908,non-energy
2012,CYP,3,1812521.0795454546,non-energy
2012,CZE,17,16489109.386363637,non-energy
2012,DEU,125,683528103.8352273,non-energy
2012,DEU,10,54127769.36931818,energy
2012,DNK,29,105270900.44318181,non-energy
2012,ECU,1,48409.090909090904,non-energy
2012,EGY,9,803590.9090909091,non-energy
2012,ESP,181,174742558.07386363,non-energy
2012,ESP,4,5193632.25,energy
2012,EST,17,4930876.176136363,non-energy
2012,EST,1,17854.482954545452,energy
2012,ETH,1,4840909.090909091,non-energy
2012,ETH,1,6051136.363636363,energy
2012,FIN,47,73057875.69886363,non-energy
2012,FIN,3,8566712.352272727,energy
2012,FRA,152,828877234.3465909,non-energy
2012,FRA,4,55139809.823863626,energy
2012,GBR,482,1966587786.9204545,non-energy
2012,GBR,27,57416341.72159091,energy
2012,GRC,2,718864.1079545454,non-energy
2012,GTM,2,268331.5909090909,non-energy
2012,HKG,20,63598048.29545454,non-energy
2012,HKG,1,60511363.63636363,energy
2012,HRV,2,78039.08522727272,non-energy
2012,HUN,9,1508504.727272727,non-energy
2012,IDN,5,1360295.4545454546,non-energy
2012,IND,156,958843961.1136363,non-energy
2012,IND,4,16840909.142045453,energy
2012,IRL,52,113998833.2215909,non-energy
2012,IRL,3,131825.2159090909,energy
2012,ISL,15,2792069.3522727275,non-energy
2012,ISL,1,288795.32386363635,energy
2012,ISR,109,673505520.75,non-energy
2012,ISR,4,14522727.272727272,energy
2012,ITA,46,82151283.80113636,non-energy
2012,ITA,6,4267503.409090909,energy
2012,JAM,1,38727.27272727273,non-energy
2012,JEY,1,3146590.9090909087,non-energy
2012,JOR,8,12721909.09090909,non-energy
2012,JPN,81,251531146.92613637,non-energy
2012,JPN,2,495732.0852272727,energy
2012,KEN,6,6316176.136363637,non-energy
2012,KEN,1,6293181.818181817,energy
2012,KOR,41,42049281.23863636,non-energy
2012,KOR,3,3674988.2386363633,energy
2012,KWT,1,605113.6363636364,non-energy
2012,LBN,4,2182039.7727272725,non-energy
2012,LKA,6,365211.49431818177,non-energy
2012,LTU,13,15536748.869318182,non-energy
2012,LTU,1,17233.636363636364,energy
2012,LUX,2,681140.1136363636,non-energy
2012,LUX,1,12150681.818181818,energy
2012,LVA,4,9558169.261363635,non-energy
2012,MAR,1,1028693.1818181818,non-energy
2012,MDA,1,24377.607954545452,non-energy
2012,MEX,33,22415698.84090909,non-energy
2012,MEX,1,59946.1875,energy
2012,MYS,9,2562129.8011363638,non-energy
2012,MYS,1,145227.2727272727,energy
2012,NGA,4,79004856.27272727,non-energy
2012,NLD,62,231691021.09090906,non-energy
2012,NLD,1,4856675.931818182,energy
2012,NOR,11,84991953.46022727,non-energy
2012,NZL,16,16357373.727272727,non-energy
2012,PAK,3,5064801.136363637,non-energy
2012,PER,16,1220746.5681818181,non-energy
2012,PHL,7,6308205.579545454,non-energy
2012,POL,33,16580929.329545453,non-energy
2012,POL,1,132767.98295454544,energy
2012,PRT,11,6536525.846590909,non-energy
2012,PRT,1,345211.2784090909,energy
2012,PSE,1,1210227.2727272727,non-energy
2012,ROM,9,11605473.221590908,non-energy
2012,RUS,160,548639590.9090909,non-energy
2012,SAU,2,1089177.9204545454,non-energy
2012,SAU,1,240835.22727272726,energy
2012,SGP,63,200898343.2784091,non-energy
2012,SGP,2,1167692.625,energy
2012,SRB,1,181534.0909090909,non-energy
2012,SRB,1,181534.0909090909,energy
2012,SVK,2,7251905.7102272725,energy
2012,SVN,5,2609999.1306818184,non-energy
2012,SWE,42,257955030.86931816,non-energy
2012,SWE,1,304219.6704545454,energy
2012,THA,4,3900562.5,non-energy
2012,TUR,14,67252668.4090909,non-energy
2012,TUR,1,605113.6363636364,energy
2012,TWN,5,21064005.68181818,non-energy
2012,UKR,12,1482528.409090909,non-energy
2012,URY,4,732187.5,non-energy
2012,USA,5840,36377239435.806816,non-energy
2012,USA,318,5480804846.676136,energy
2012,VEN,8,2033627.1818181816,non-energy
2012,VNM,2,12707386.363636363,non-energy
2012,ZAF,6,8751153.409090908,non-energy
2013,AGO,1,246640.83707865168,non-energy
2013,ARE,23,79034455.33146067,non-energy
2013,ARG,73,97493134.65168539,non-energy
2013,AUS,123,231109252.8202247,non-energy
2013,AUS,5,14876938.331460673,energy
2013,AUT,22,79844192.78089887,non-energy
2013,AUT,3,14856905.561797751,energy
2013,AZE,4,372151.68539325846,non-energy
2013,BEL,35,146363379.58988765,non-energy
2013,BEL,2,5414473.162921348,energy
2013,BGD,4,1127942.6966292134,non-energy
2013,BGR,72,6611078.443820224,non-energy
2013,BLR,2,975252.808988764,non-energy
2013,BMU,2,4454699.949438202,non-energy
2013,BMU,1,139108.1460674157,energy
2013,BRA,133,300194698.33146065,non-energy
2013,CAN,360,1037104456.1966292,non-energy
2013,CAN,17,40061361.89325842,energy
2013,CHE,104,627662221.8033707,non-energy
2013,CHE,8,5271270.1516853925,energy
2013,CHL,123,34985656.85393258,non-energy
2013,CHL,2,95730.33707865168,energy
2013,CHN,710,7067861274.421348,non-energy
2013,CHN,18,68148840.23595504,energy
2013,COL,22,28843222.68539326,non-energy
2013,CRI,4,2135983.1460674154,non-energy
2013,CYM,1,1076966.2921348314,non-energy
2013,CYP,6,9276269.662921347,non-energy
2013,CZE,10,1034844.9438202246,non-energy
2013,DEU,196,1633459744.1460671,non-energy
2013,DEU,7,41381636.41011235,energy
2013,DNK,36,119617698.33707865,non-energy
2013,DNK,3,3782444.426966292,energy
2013,ECU,3,114876.404494382,non-energy
2013,EGY,5,241719.1011235955,non-energy
2013,ESP,243,304271217.9775281,non-energy
2013,ESP,7,5624416.971910113,energy
2013,EST,27,37565968.76966292,non-energy
2013,EST,2,3415031.393258427,energy
2013,FIN,66,288423557.2752809,non-energy
2013,FIN,5,30179436.30337078,energy
2013,FRA,224,822164601.7752808,non-energy
2013,FRA,13,52659481.43258427,energy
2013,GBR,736,2194532698.5505614,non-energy
2013,GBR,32,79033539.91011235,energy
2013,GEO,1,143595.50561797753,non-energy
2013,GHA,1,2393258.426966292,non-energy
2013,GRC,23,12909373.56741573,non-energy
2013,GTM,2,957303.3707865167,non-energy
2013,GTM,1,1316292.1348314607,energy
2013,HKG,24,18067117.11235955,non-energy
2013,HKG,2,254593.63483146066,energy
2013,HND,1,1041067.415730337,non-energy
2013,HRV,5,1829098.011235955,non-energy
2013,HTI,1,598314.606741573,non-energy
2013,HUN,14,11203084.415730337,non-energy
2013,HUN,1,717977.5280898876,energy
2013,IDN,10,13732516.853932584,non-energy
2013,IMN,1,7179775.280898876,non-energy
2013,IND,269,1710759958.2640448,non-energy
2013,IND,3,13910335.95505618,energy
2013,IRL,95,188702757.33707863,non-energy
2013,IRL,7,2073921.1685393257,energy
2013,ISL,15,41298820.09550562,non-energy
2013,ISR,178,934117855.2977527,non-energy
2013,ISR,11,37988682.82584269,energy
2013,ITA,122,87478720.66853932,non-energy
2013,ITA,4,893720.4775280898,energy
2013,JAM,1,15556.179775280898,non-energy
2013,JOR,4,2561983.1460674154,non-energy
2013,JPN,144,336997979.9157303,non-energy
2013,JPN,1,206468.79775280898,energy
2013,KEN,6,3942893.258426966,non-energy
2013,KEN,2,1914606.7415730334,energy
2013,KOR,69,55250077.179775275,non-energy
2013,KOR,1,1094088.8595505618,energy
2013,LBN,4,10291011.235955056,non-energy
2013,LKA,2,146467.4157303371,non-energy
2013,LTU,15,19306424.10674157,non-energy
2013,LTU,1,316149.43820224714,energy
2013,LUX,3,1711498.0786516853,non-energy
2013,LVA,15,10402015.348314606,non-energy
2013,MAR,4,4642921.348314607,non-energy
2013,MEX,58,22472188.06179775,non-energy
2013,MEX,4,810761.7640449438,energy
2013,MKD,2,105914.84831460673,non-energy
2013,MLT,1,4741303.415730337,non-energy
2013,MMR,2,789775.2808988763,non-energy
2013,MUS,2,1020608.6460674157,non-energy
2013,MYS,12,7705464.067415729,non-energy
2013,NGA,8,218613435.50561798,non-energy
2013,NLD,97,156210454.5505618,non-energy
2013,NLD,4,13832458.129213482,energy
2013,NOR,21,46634454.53932584,non-energy
2013,NOR,2,11996207.865168538,energy
2013,NPL,1,11966.29213483146,non-energy
2013,NZL,26,31945349.898876403,non-energy
2013,PAK,5,25419138.79213483,non-energy
2013,PAK,1,299157.3033707865,energy
2013,PAN,1,11846.629213483146,non-energy
2013,PER,17,4253912.747191011,non-energy
2013,PHL,16,8355762.640449437,non-energy
2013,POL,41,17452406.29213483,non-energy
2013,POL,2,557471.2584269663,energy
2013,PRI,2,502584.2696629213,non-energy
2013,PRT,30,19906721.52808989,non-energy
2013,PRT,1,1509358.6853932582,energy
2013,QAT,1,186674.15730337077,non-energy
2013,ROM,7,2658936.438202247,non-energy
2013,RUS,176,363125520.80898875,non-energy
2013,RUS,1,119662.9213483146,energy
2013,SAU,8,1254464.6966292134,non-energy
2013,SEN,1,179494.3820224719,non-energy
2013,SGP,121,812265328.6516854,non-energy
2013,SGP,2,6880643.106741572,energy
2013,SLV,1,47865.16853932584,non-energy
2013,SRB,2,52386.033707865165,non-energy
2013,SVK,10,1539289.971910112,non-energy
2013,SVK,1,109379.08988764044,energy
2013,SVN,5,615274.4325842696,non-energy
2013,SWE,37,428509672.49999994,non-energy
2013,SWE,5,22371332.561797753,energy
2013,THA,11,8582164.887640448,non-energy
2013,TUN,2,203426.96629213484,non-energy
2013,TUR,40,82169949.35393257,non-energy
2013,TWN,11,67271651.19101122,non-energy
2013,UGA,4,689023.8876404495,non-energy
2013,UKR,26,11978236.88764045,non-energy
2013,UKR,3,2016320.2247191009,energy
2013,URY,7,11421825.84269663,non-energy
2013,USA,7551,48682934746.146065,non-energy
2013,USA,372,4047570289.5505614,energy
2013,VEN,11,7082842.331460673,non-energy
2013,VNM,6,14239887.640449438,non-energy
2013,ZAF,6,25996032.53932584,non-energy
2014,AFG,2,969325.3425414364,non-energy
2014,ARE,21,40799502.762430936,non-energy
2014,ARG,51,75604868.96685082,non-energy
2014,AUS,147,303779386.7237569,non-energy
2014,AUS,3,1864170.1160220993,energy
2014,AUT,32,41840837.40331491,non-energy
2014,AUT,5,8182013.718232043,energy
2014,AZE,1,72961.32596685083,non-energy
2014,BAH,1,10473480.662983425,non-energy
2014,BEL,54,202414270.6906077,non-energy
2014,BEL,1,400600.044198895,energy
2014,BGD,3,211823.2044198895,non-energy
2014,BGR,80,9235117.491712706,non-energy
2014,BGR,1,80488.11049723756,energy
2014,BIH,1,29419.889502762428,non-energy
2014,BLR,1,235359.11602209942,non-energy
2014,BLZ,1,470718.23204419884,non-energy
2014,BMU,1,31185082.872928176,non-energy
2014,BMU,1,129447.51381215469,energy
2014,BRA,132,502301369.5524862,non-energy
2014,BWA,2,729613.2596685082,non-energy
2014,CAN,432,1657029375.3314917,non-energy
2014,CAN,24,69679248.97790055,energy
2014,CHE,127,751618721.5524861,non-energy
2014,CHE,10,5739760.425414364,energy
2014,CHL,94,27685316.35359116,non-energy
2014,CHL,4,188287.29281767955,energy
2014,CHN,1594,23451264364.27624,non-energy
2014,CHN,35,470836331.71823204,energy
2014,CIV,3,155337.01657458564,non-energy
2014,CMR,1,135331.49171270718,non-energy
2014,COL,29,17584396.226519335,non-energy
2014,CRI,7,7449116.0220994465,non-energy
2014,CYP,10,12879355.674033148,non-energy
2014,CYP,1,29478.729281767955,energy
2014,CZE,23,65751480.72928177,non-energy
2014,DEU,244,3043924226.1215467,non-energy
2014,DEU,18,99644567.93370165,energy
2014,DNK,61,116399289.14917126,non-energy
2014,DNK,9,18299911.47513812,energy
2014,DZA,1,11767.955801104972,non-energy
2014,ECU,3,135331.49171270715,non-energy
2014,EGY,18,1062887.6519337015,non-energy
2014,EGY,1,17651.933701657457,energy
2014,ESP,219,264129583.8232044,non-energy
2014,ESP,10,4842860.966850828,energy
2014,EST,26,16150034.220994474,non-energy
2014,EST,2,6158106.546961325,energy
2014,ETH,1,401099.00552486186,non-energy
2014,ETH,1,8825966.85082873,energy
2014,FIN,109,254704655.08839777,non-energy
2014,FIN,2,4971496.491712707,energy
2014,FRA,265,1002775135.558011,non-energy
2014,FRA,13,56751105.71270718,energy
2014,GBR,1031,3788089771.707182,non-energy
2014,GBR,34,76043008.79005525,energy
2014,GEO,2,623701.6574585635,non-energy
2014,GHA,1,58839.779005524855,non-energy
2014,GRC,22,18087233.917127073,non-energy
2014,GRC,1,22335.580110497238,energy
2014,GRD,1,1007807.7348066298,non-energy
2014,GTM,1,1096985.3038674032,non-energy
2014,GTM,2,1365082.8729281765,energy
2014,HKG,104,330210599.08839774,non-energy
2014,HKG,1,14709.944751381214,energy
2014,HND,1,5295.580110497237,non-energy
2014,HRV,2,162466.04419889502,non-energy
2014,HUN,18,18647145.016574584,non-energy
2014,IDN,18,137001558.81215468,non-energy
2014,IND,382,5314568517.994474,non-energy
2014,IND,8,25544248.591160223,energy
2014,IRL,110,179490204.53038672,non-energy
2014,IRL,5,52456463.20441989,energy
2014,IRN,1,10915.955801104972,non-energy
2014,ISL,15,5032100.287292818,non-energy
2014,ISR,210,1043113725.1491712,non-energy
2014,ISR,14,149718616.7237569,energy
2014,ITA,141,103278125.51933701,non-energy
2014,ITA,3,555514.5911602209,energy
2014,JAM,1,58839.779005524855,non-energy
2014,JOR,14,13525721.23756906,non-energy
2014,JPN,212,701084639.834254,non-energy
2014,JPN,6,22619496.165745854,energy
2014,KEN,10,12838652.668508288,non-energy
2014,KEN,4,38363535.91160221,energy
2014,KOR,147,318304942.9060773,non-energy
2014,KOR,3,1168307.3535911602,energy
2014,KWT,1,1568842.6740331491,non-energy
2014,LBN,7,4295303.867403315,non-energy
2014,LIE,1,6115701.8950276235,non-energy
2014,LKA,3,725182.6243093922,non-energy
2014,LTU,14,37334236.35911602,non-energy
2014,LUX,6,5962678.4585635355,non-energy
2014,LVA,29,19404028.16022099,non-energy
2014,MAC,1,800220.994475138,non-energy
2014,MAR,2,706077.3480662983,non-energy
2014,MEX,60,29710376.784530383,non-energy
2014,MEX,4,812369.0552486187,energy
2014,MLT,4,2091957.729281768,non-energy
2014,MMR,1,235359.11602209942,non-energy
2014,MNG,1,588397.7900552485,non-energy
2014,MYS,21,13223914.35911602,non-energy
2014,MYS,1,353038.67403314915,energy
2014,NAM,1,7060.773480662983,non-energy
2014,NGA,12,259587630.66298342,non-energy
2014,NLD,109,734024269.6077348,non-energy
2014,NLD,12,38521847.86740331,energy
2014,NOR,24,66611049.87845303,non-energy
2014,NOR,3,47260110.49723756,energy
2014,NZL,26,53162694.71270718,non-energy
2014,PAK,6,46824696.13259668,non-energy
2014,PAN,3,994392.2651933702,non-energy
2014,PER,20,4525427.419889502,non-energy
2014,PHL,19,11841151.309392264,non-energy
2014,POL,54,55321357.92265193,non-energy
2014,PRI,1,2471270.718232044,non-energy
2014,PRT,35,26187754.54143646,non-energy
2014,PRT,2,1297201.7734806628,energy
2014,PSE,2,141215.46961325966,non-energy
2014,ROM,9,736073.8674033149,non-energy
2014,RUS,88,412280992.4419889,non-energy
2014,RUS,1,2353591.160220994,energy
2014,RWA,1,23535.911602209944,non-energy
2014,RWA,1,11928.0,energy
2014,SAU,8,824284.1104972375,non-energy
2014,SGP,126,956055300.1491712,non-energy
2014,SGP,3,3650230.4254143643,energy
2014,SRB,4,14281425.2320442,non-energy
2014,SRB,1,80185.67403314916,energy
2014,SVK,12,3133959.6132596685,non-energy
2014,SVN,11,1385895.679558011,non-energy
2014,SVN,1,73235.51933701657,energy
2014,SWE,90,692920804.077348,non-energy
2014,SWE,6,2735676.679558011,energy
2014,TAN,2,231828.72928176794,non-energy
2014,TAN,1,20005.524861878454,energy
2014,THA,19,40649724.92817679,non-energy
2014,TTO,2,200055.2486187845,non-energy
2014,TUR,44,28852496.33701657,non-energy
2014,TUR,1,532131.6629834254,energy
2014,TWN,19,197778190.35911602,non-energy
2014,TWN,2,117914917.12707181,energy
2014,UGA,2,68254.14364640883,non-energy
2014,UKR,27,13922340.18232044,non-energy
2014,URY,2,447182.3204419889,non-energy
2014,USA,9030,93528348607.54143,non-energy
2014,USA,466,6827323830.795579,energy
2014,VEN,9,1182211.1933701658,non-energy
2014,VNM,7,21758118.281767957,non-energy
2014,ZAF,13,11166460.276243092,non-energy
2014,ZAF,1,37069060.77348066,energy
2015,ALB,2,324402.53038674034,non-energy
2015,ALB,1,2353591.160220994,energy
2015,ARE,48,136466446.32596686,non-energy
2015,ARG,40,388264280.99999994,non-energy
2015,ARM,2,353038.67403314915,non-energy
2015,AUS,257,853565794.7734807,non-energy
2015,AUS,10,16503888.41436464,energy
2015,AUT,48,228078740.71823207,non-energy
2015,AUT,2,2933758.4419889497,energy
2015,AZE,3,58839.77900552486,non-energy
2015,BEL,79,223963939.64088398,non-energy
2015,BEL,7,11142034.70718232,energy
2015,BGD,5,13981861.32596685,non-energy
2015,BGR,101,17618510.35359116,non-energy
2015,BGR,2,735902.0552486187,energy
2015,BLR,2,164751.3812154696,non-energy
2015,BMU,3,111854419.88950276,non-energy
2015,BRA,143,706160587.5248618,non-energy
2015,BRA,1,823756.906077348,energy
2015,BRB,2,1871104.9723756905,non-energy
2015,BWA,2,612438.5469613259,non-energy
2015,CAN,499,2166383386.7071824,non-energy
2015,CAN,27,58158068.38674033,energy
2015,CHE,154,674292539.5690608,non-energy
2015,CHE,14,8570009.104972376,energy
2015,CHL,42,15402876.116022099,non-energy
2015,CHL,1,764917.1270718231,energy
2015,CHN,3000,43372582121.53591,non-energy
2015,CHN,77,1057834168.0939226,energy
2015,CMR,4,1129723.7569060773,non-energy
2015,COD,1,23535.911602209944,non-energy
2015,COL,23,24742169.436464086,non-energy
2015,CRI,2,706077.3480662983,non-energy
2015,CYM,3,1336839.7790055247,non-energy
2015,CYP,9,17104423.674033146,non-energy
2015,CZE,16,7058126.867403314,non-energy
2015,DEU,310,4386977305.740332,non-energy
2015,DEU,13,71188146.86187845,energy
2015,DNK,74,323055738.44751376,non-energy
2015,DNK,7,5705988.745856353,energy
2015,ECU,3,647078.7016574584,non-energy
2015,EGY,9,8127256.243093923,non-energy
2015,ESP,294,449819536.98895025,non-energy
2015,ESP,15,2913566.983425414,energy
2015,EST,29,54876836.33701657,non-energy
2015,EST,2,13102193.685082871,energy
2015,FIN,120,299672797.32596684,non-energy
2015,FIN,5,10199655.629834253,energy
2015,FRA,386,1740223081.2596684,non-energy
2015,FRA,22,106065971.90055248,energy
2015,GBR,1206,6431272702.856354,non-energy
2015,GBR,67,165197087.83425415,energy
2015,GEO,1,1412154.6961325966,non-energy
2015,GHA,4,3236187.845303867,non-energy
2015,GHA,1,3765745.8563535907,energy
2015,GIB,1,16475138.12154696,non-energy
2015,GRC,20,8205261.314917127,non-energy
2015,GTM,1,3530386.7403314915,energy
2015,HKG,90,362992973.6685083,non-energy
2015,HKG,1,422111.8674033149,energy
2015,HRV,2,62547.86187845303,non-energy
2015,HUN,22,17355255.29834254,non-energy
2015,HUN,4,1767612.8618784528,energy
2015,IDN,31,174168194.76795578,non-energy
2015,IMN,1,453775.90607734805,non-energy
2015,IND,761,7513397248.558011,non-energy
2015,IND,18,35821756.309392266,energy
2015,IRL,68,276267112.2762431,non-energy
2015,IRL,2,58334833.67403314,energy
2015,IRN,4,1843645.6243093922,non-energy
2015,ISL,29,28943982.779005524,non-energy
2015,ISL,4,836149.7403314917,energy
2015,ISR,290,1679795353.1270719,non-energy
2015,ISR,19,67109605.20994475,energy
2015,ITA,173,183462715.72375688,non-energy
2015,ITA,9,4066806.6464088396,energy
2015,JAM,2,72961.32596685083,non-energy
2015,JOR,11,19693674.033149168,non-energy
2015,JPN,242,908154635.1049724,non-energy
2015,JPN,3,4189464.0497237565,energy
2015,KAZ,1,1176795.580110497,non-energy
2015,KEN,11,12284107.756906077,non-energy
2015,KEN,4,41646795.5801105,energy
2015,KOR,142,469385114.46961325,non-energy
2015,KOR,2,1732950.3480662983,energy
2015,KWT,2,2883149.171270718,non-energy
2015,LBN,12,10132209.94475138,non-energy
2015,LIE,2,470718.23204419884,non-energy
2015,LKA,3,894669.4309392264,non-energy
2015,LTU,16,50990731.35911602,non-energy
2015,LTU,2,195089.17127071822,energy
2015,LUX,14,42537540.39779005,non-energy
2015,LVA,17,8625612.696132597,non-energy
2015,LVA,2,4793785.060773481,energy
2015,MAC,1,706077.3480662983,non-energy
2015,MAR,2,860237.5690607735,non-energy
2015,MDA,1,1203.8618784530386,non-energy
2015,MEX,54,82201893.19889502,non-energy
2015,MEX,7,2453618.7845303863,energy
2015,MKD,3,753391.591160221,non-energy
2015,MLT,3,7917339.447513811,non-energy
2015,MMR,3,7556701.027624309,non-energy
2015,MUS,5,178905853.74033147,non-energy
2015,MYS,35,70420750.22651933,non-energy
2015,NGA,22,44744425.160220996,non-energy
2015,NGA,1,23535.911602209944,energy
2015,NIC,1,294198.89502762427,non-energy
2015,NLD,166,493764327.19889504,non-energy
2015,NLD,12,103797686.65193368,energy
2015,NOR,35,145620253.12707183,non-energy
2015,NOR,3,47877928.17679558,energy
2015,NPL,1,2941.988950276243,non-energy
2015,NZL,42,222866769.58011052,non-energy
2015,PAK,13,95332209.94475137,non-energy
2015,PER,21,5715215.999999999,non-energy
2015,PHL,23,12668602.17679558,non-energy
2015,POL,83,50715681.28176795,non-energy
2015,POL,2,1000276.2430939225,energy
2015,PRI,2,105911.60220994474,non-energy
2015,PRT,46,31454381.95027624,non-energy
2015,PRT,3,794637.0994475137,energy
2015,PRY,1,1176795.580110497,non-energy
2015,PSE,2,7060773.480662983,non-energy
2015,QAT,1,258895.02762430938,non-energy
2015,ROM,6,1992473.7845303866,non-energy
2015,RUS,72,170840380.44198895,non-energy
2015,RUS,4,1018315.3425414364,energy
2015,RWA,4,324795.5801104972,non-energy
2015,SAU,8,3815174.8011049717,non-energy
2015,SAU,1,128666.12154696132,energy
2015,SGP,196,1163039358.7458563,non-energy
2015,SGP,8,117853260.0994475,energy
2015,SRB,8,616852.7071823204,non-energy
2015,SRB,1,137583.87845303866,energy
2015,SVK,18,13964527.127071822,non-energy
2015,SVK,2,4548157.226519337,energy
2015,SVN,13,3497871.8784530386,non-energy
2015,SWE,143,1162206143.9337015,non-energy
2015,SWE,7,16272944.635359116,energy
2015,SYC,2,506022.09944751376,non-energy
2015,TAN,2,26293.14364640884,non-energy
2015,TAN,1,9073093.922651934,energy
2015,THA,23,80746610.12154695,non-energy
2015,TTO,2,305966.8508287292,non-energy
2015,TUR,55,53865880.67403314,non-energy
2015,TUR,2,1402875.6629834254,energy
2015,TWN,28,395730096.92817676,non-energy
2015,TWN,2,35640430.93922652,energy
2015,UGA,4,1482762.4309392264,non-energy
2015,UGA,1,23535.911602209944,energy
2015,UKR,15,7944546.961325966,non-energy
2015,UKR,2,588397.7900552485,energy
2015,URY,4,86583911.60220994,non-energy
2015,USA,9025,95566386864.87845,non-energy
2015,USA,454,5183636667.1988945,energy
2015,VEN,3,520853.25414364634,non-energy
2015,VNM,7,37688643.64640884,non-energy
2015,ZAF,22,115289011.93922651,non-energy
2015,ZAF,2,1294475.1381215467,energy
2015,ZMB,3,665104.8563535911,non-energy
2015,ZWE,1,35303.867403314915,non-energy
2016,AFG,1,2361474.277173913,non-energy
2016,ALB,1,2315217.3913043477,non-energy
2016,ARE,57,598804357.8913044,non-energy
2016,ARE,2,8103260.869565217,energy
2016,ARG,42,48159774.61956522,non-energy
2016,ARM,1,138913.04347826086,non-energy
2016,AUS,266,638491057.3369565,non-energy
2016,AUS,12,30593130.96195652,energy
2016,AUT,56,161286506.75543478,non-energy
2016,AUT,8,7696302.375,energy
2016,AZE,3,77559.78260869565,non-energy
2016,BAH,1,32829782.608695652,energy
2016,BEL,94,422653271.0706522,non-energy
2016,BEL,8,13346944.646739129,energy
2016,BGD,10,3464627.9021739126,non-energy
2016,BGR,18,14004998.885869564,non-energy
2016,BGR,1,754254.9945652174,energy
2016,BHR,1,86820.65217391304,non-energy
2016,BIH,2,87621.71739130434,non-energy
2016,BLR,3,636684.7826086956,non-energy
2016,BLR,1,11576086.956521738,energy
2016,BMU,1,380353.17391304346,energy
2016,BRA,143,652688788.8097826,non-energy
2016,BRA,4,3656381.152173913,energy
2016,BRB,1,4630434.782608695,non-energy
2016,BWA,2,504931.54891304346,non-energy
2016,CAN,497,2699050889.1358695,non-energy
2016,CAN,39,184213964.51086956,energy
2016,CHE,175,943553279.4945651,non-energy
2016,CHE,16,34856621.152173914,energy
2016,CHL,39,17186508.114130434,non-energy
2016,CHN,3113,74650396622.75543,non-energy
2016,CHN,92,3265149755.7065215,energy
2016,CIV,1,505875.0,non-energy
2016,CMR,1,115760.86956521739,non-energy
2016,COL,31,140458225.35326087,non-energy
2016,COL,1,463043.47826086957,energy
